protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,overlapping_shared_target_association,-2.0,chirp,shared,3.0,50.0,160,3752.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.5833333333333333,1.0,-0.41666666666666674,0.41666666666666674,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,313.759306316834,0.0,313.759306316834,-3.1204285071398408,1.2804535209909318e-11,0.20094301812809434,1.0,0.08131530167450275,2221721.0,0.0,0.0,1.0,0.5833333333333333,1.0,1.0,1.425044549000006,1
b0_chirp_shared_3s_50uA,overlapping_shared_target_association,0.0,chirp,shared,3.0,50.0,160,2563.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.6666666666666667,1.0,-0.33333333333333326,0.33333333333333326,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,245.79207714040905,0.0,245.79207714040905,-2.2917630793800807,1.2804535209909318e-11,0.2776206977096298,1.0,0.03472421893126938,1406007.0,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,1.1881238429999712,1
b-2_chirp_correlated_3s_50uA,overlapping_shared_target_association,-2.0,chirp,correlated,3.0,50.0,160,2218.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.8333333333333334,1.0,-0.16666666666666663,0.16666666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,213.52218687464887,0.0,213.52218687464887,-1.9060191455673015,1.2804535209909318e-11,0.3262196927877707,1.0,0.015028361535478315,1160254.0,0.0,0.0,1.0,0.8333333333333334,1.0,1.0,1.2450598780000064,1
b0_chirp_correlated_3s_50uA,overlapping_shared_target_association,0.0,chirp,correlated,3.0,50.0,160,1553.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.875,1.0,-0.125,0.125,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,112.60195650314488,0.0,112.60195650314488,-0.7563446298442562,1.2804535209909318e-11,0.5654524033620651,1.0,-0.0029622758475759295,691686.0,0.0,0.0,1.0,0.875,1.0,1.0,1.20765552499995,1
b-2_epoch_pause_correlated_3s_50uA,overlapping_shared_target_association,-2.0,epoch_pause,correlated,3.0,50.0,160,684.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.875,1.0,-0.125,0.125,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,37.837094132853125,0.0,37.837094132853125,-0.1146084255192672,1.2804535209909318e-11,0.8998406213647946,1.0,-0.003813034754813884,206688.0,0.0,0.0,1.0,0.875,1.0,1.0,1.218444438000006,1
b0_epoch_pause_shared_3s_50uA,overlapping_shared_target_association,0.0,epoch_pause,shared,3.0,50.0,160,818.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,44.52910594573477,0.0,44.52910594573477,-0.1554701905248217,1.2804535209909318e-11,0.8698399865783837,1.0,-0.005007030623348543,287142.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.1697546469999907,1
b-2_static_shared_3s_50uA,overlapping_shared_target_association,-2.0,static,shared,3.0,50.0,160,1597.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,113.62149545648533,0.0,113.62149545648533,-0.7656280032109322,1.2804535209909318e-11,0.560778693858381,1.0,-0.0004025493585987616,744029.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.19761143300002,1
b0_static_shared_3s_50uA,overlapping_shared_target_association,0.0,static,shared,3.0,50.0,160,1074.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,59.25218817069106,0.0,59.25218817069106,-0.2627773910710718,1.2804535209909318e-11,0.7976795723151647,1.0,-0.009494480906721083,417237.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.179971390999981,1
b-2_static_correlated_3s_50uA,overlapping_shared_target_association,-2.0,static,correlated,3.0,50.0,160,863.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,47.37261250173751,0.0,47.37261250173751,-0.17018982216010836,1.2804535209909318e-11,0.8543385689015314,1.0,-0.0007008055471091039,260487.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.155131009999991,1
b-2_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,-2.0,alternating_blue_red,shared,3.0,50.0,160,882.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,78.09752920257966,78.09752920257966,47.356383981793485,0.0,47.356383981793485,-0.1728283673359423,1.2804535209909318e-11,0.8563377883005419,1.0,-0.003917910380101685,317049.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.1765172249999978,1
