protocol_id,seed,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,initial_trials,relearn_trials,weight_erasure,residual_performance,savings,criticality_distance,trace_auc_proxy,health,energy_cost,firing_rate_hz,active_channel_fraction,branching_ratio,path_erasure,residual_trace_correlation,job_elapsed_s
b-2_alternating_blue_red_correlated_1.5s_0.8uA,4,-2.0,alternating_blue_red,correlated,1.5,0.8,160,275,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.07039999999999999,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,29.226370417018188
b-2_alternating_blue_red_correlated_1.5s_1.6uA,1,-2.0,alternating_blue_red,correlated,1.5,1.6,160,279,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.142848,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,11.429428665986052
b-2_alternating_blue_red_correlated_1.5s_1.6uA,3,-2.0,alternating_blue_red,correlated,1.5,1.6,160,280,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.14336,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,18.228567500016652
b-2_alternating_blue_red_correlated_1.5s_1.6uA,4,-2.0,alternating_blue_red,correlated,1.5,1.6,160,275,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.14079999999999998,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,29.501688374992227
b-2_alternating_blue_red_correlated_1.5s_2.6uA,1,-2.0,alternating_blue_red,correlated,1.5,2.6,160,279,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.23212799999999997,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,11.594874125003116
b-2_alternating_blue_red_correlated_1.5s_2.6uA,3,-2.0,alternating_blue_red,correlated,1.5,2.6,160,280,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.23295999999999997,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,18.27295129201957
b-2_alternating_blue_red_correlated_1.5s_2.6uA,4,-2.0,alternating_blue_red,correlated,1.5,2.6,160,275,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.22879999999999998,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,29.463830874999985
b-2_alternating_blue_red_correlated_3s_0.8uA,1,-2.0,alternating_blue_red,correlated,3.0,0.8,160,565,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.14464,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,13.367052666988457
b-2_alternating_blue_red_correlated_3s_0.8uA,3,-2.0,alternating_blue_red,correlated,3.0,0.8,160,546,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.13977599999999998,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,28.846406875003595
b-2_alternating_blue_red_correlated_3s_0.8uA,4,-2.0,alternating_blue_red,correlated,3.0,0.8,160,550,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.14079999999999998,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,24.190973500022665
b-2_alternating_blue_red_correlated_3s_1.6uA,1,-2.0,alternating_blue_red,correlated,3.0,1.6,160,565,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.28928,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,13.342754665995017
b-2_alternating_blue_red_correlated_3s_1.6uA,3,-2.0,alternating_blue_red,correlated,3.0,1.6,160,546,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.27955199999999997,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,28.586990916985087
b-2_alternating_blue_red_correlated_3s_1.6uA,4,-2.0,alternating_blue_red,correlated,3.0,1.6,160,550,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.28159999999999996,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,24.123016583005665
b-2_alternating_blue_red_correlated_3s_2.6uA,1,-2.0,alternating_blue_red,correlated,3.0,2.6,160,565,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.47008,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,13.187216000020271
b-2_alternating_blue_red_correlated_3s_2.6uA,3,-2.0,alternating_blue_red,correlated,3.0,2.6,160,546,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.45427199999999995,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,28.61057200000505
b-2_alternating_blue_red_correlated_3s_2.6uA,4,-2.0,alternating_blue_red,correlated,3.0,2.6,160,550,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.45759999999999995,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,24.16244845901383
b-2_alternating_blue_red_independent_0.75s_0.8uA,1,-2.0,alternating_blue_red,independent,0.75,0.8,160,49,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.012544,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.776394874992548
b-2_alternating_blue_red_independent_0.75s_0.8uA,3,-2.0,alternating_blue_red,independent,0.75,0.8,160,38,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.009727999999999999,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.750355666008545
b-2_alternating_blue_red_independent_0.75s_0.8uA,4,-2.0,alternating_blue_red,independent,0.75,0.8,160,37,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.009472,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.799748082994483
b-2_alternating_blue_red_independent_0.75s_1.6uA,1,-2.0,alternating_blue_red,independent,0.75,1.6,160,49,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.025088,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.864805125020212
b-2_alternating_blue_red_independent_0.75s_1.6uA,3,-2.0,alternating_blue_red,independent,0.75,1.6,160,38,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.019455999999999998,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.920273625000846
b-2_alternating_blue_red_independent_0.75s_1.6uA,4,-2.0,alternating_blue_red,independent,0.75,1.6,160,37,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.018944,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.81861287500942
b-2_alternating_blue_red_independent_0.75s_2.6uA,1,-2.0,alternating_blue_red,independent,0.75,2.6,160,49,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.040768,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,12.925819458003389
b-2_alternating_blue_red_independent_0.75s_2.6uA,3,-2.0,alternating_blue_red,independent,0.75,2.6,160,38,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.031616,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,21.914943542011315
b-2_alternating_blue_red_independent_0.75s_2.6uA,4,-2.0,alternating_blue_red,independent,0.75,2.6,160,37,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.030784,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,19.864302541012876
b-2_alternating_blue_red_independent_1.5s_0.8uA,1,-2.0,alternating_blue_red,independent,1.5,0.8,160,86,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.022015999999999997,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.412123124988284
b-2_alternating_blue_red_independent_1.5s_0.8uA,3,-2.0,alternating_blue_red,independent,1.5,0.8,160,78,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.019968,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,16.00420787499752
b-2_alternating_blue_red_independent_1.5s_0.8uA,4,-2.0,alternating_blue_red,independent,1.5,0.8,160,72,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.018432,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,25.972686041990528
b-2_alternating_blue_red_independent_1.5s_1.6uA,1,-2.0,alternating_blue_red,independent,1.5,1.6,160,86,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.044031999999999995,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.344973875005962
b-2_alternating_blue_red_independent_1.5s_1.6uA,3,-2.0,alternating_blue_red,independent,1.5,1.6,160,78,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.039936,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,16.17246816601255
b-2_alternating_blue_red_independent_1.5s_1.6uA,4,-2.0,alternating_blue_red,independent,1.5,1.6,160,72,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.036864,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,26.214045874978183
b-2_alternating_blue_red_independent_1.5s_2.6uA,1,-2.0,alternating_blue_red,independent,1.5,2.6,160,86,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.07155199999999999,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.173529666994
b-2_alternating_blue_red_independent_1.5s_2.6uA,3,-2.0,alternating_blue_red,independent,1.5,2.6,160,78,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.064896,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,16.19678312499309
b-2_alternating_blue_red_independent_1.5s_2.6uA,4,-2.0,alternating_blue_red,independent,1.5,2.6,160,72,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.059904,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,26.690410207986133
b-2_alternating_blue_red_independent_3s_0.8uA,1,-2.0,alternating_blue_red,independent,3.0,0.8,160,153,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.039168,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.811364166991552
b-2_alternating_blue_red_independent_3s_0.8uA,3,-2.0,alternating_blue_red,independent,3.0,0.8,160,169,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.043264,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,26.120576540997718
b-2_alternating_blue_red_independent_3s_0.8uA,4,-2.0,alternating_blue_red,independent,3.0,0.8,160,145,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.03712,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,22.121833249984775
b-2_alternating_blue_red_independent_3s_1.6uA,1,-2.0,alternating_blue_red,independent,3.0,1.6,160,153,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.078336,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.84838862498873
b-2_alternating_blue_red_independent_3s_1.6uA,3,-2.0,alternating_blue_red,independent,3.0,1.6,160,169,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.086528,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,26.805319417006103
b-2_alternating_blue_red_independent_3s_1.6uA,4,-2.0,alternating_blue_red,independent,3.0,1.6,160,145,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.07424,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,22.341552874975605
b-2_alternating_blue_red_independent_3s_2.6uA,1,-2.0,alternating_blue_red,independent,3.0,2.6,160,153,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.127296,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,12.203955042001326
b-2_alternating_blue_red_independent_3s_2.6uA,3,-2.0,alternating_blue_red,independent,3.0,2.6,160,169,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.14060799999999998,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,26.972821417002706
b-2_alternating_blue_red_independent_3s_2.6uA,4,-2.0,alternating_blue_red,independent,3.0,2.6,160,145,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.12064,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,22.7082467500004
b-2_alternating_blue_red_phase_shifted_0.75s_0.8uA,1,-2.0,alternating_blue_red,phase_shifted,0.75,0.8,160,188,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.048128,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,13.78185620799195
b-2_alternating_blue_red_phase_shifted_0.75s_0.8uA,3,-2.0,alternating_blue_red,phase_shifted,0.75,0.8,160,132,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.033791999999999996,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,24.732913542015012
b-2_alternating_blue_red_phase_shifted_0.75s_0.8uA,4,-2.0,alternating_blue_red,phase_shifted,0.75,0.8,160,160,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.040959999999999996,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,22.505979874986224
b-2_alternating_blue_red_phase_shifted_0.75s_1.6uA,1,-2.0,alternating_blue_red,phase_shifted,0.75,1.6,160,188,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.096256,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,14.285763416992268
b-2_alternating_blue_red_phase_shifted_0.75s_1.6uA,3,-2.0,alternating_blue_red,phase_shifted,0.75,1.6,160,132,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.06758399999999999,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,25.38543016699259
b-2_alternating_blue_red_phase_shifted_0.75s_1.6uA,4,-2.0,alternating_blue_red,phase_shifted,0.75,1.6,160,160,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.08191999999999999,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,23.100936666014604
b-2_alternating_blue_red_phase_shifted_0.75s_2.6uA,1,-2.0,alternating_blue_red,phase_shifted,0.75,2.6,160,188,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.156416,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,15.56999899999937
b-2_alternating_blue_red_phase_shifted_0.75s_2.6uA,3,-2.0,alternating_blue_red,phase_shifted,0.75,2.6,160,132,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.10982399999999999,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,24.847200167016126
b-2_alternating_blue_red_phase_shifted_0.75s_2.6uA,4,-2.0,alternating_blue_red,phase_shifted,0.75,2.6,160,160,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.13312,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,22.327504707995104
b-2_alternating_blue_red_phase_shifted_1.5s_0.8uA,1,-2.0,alternating_blue_red,phase_shifted,1.5,0.8,160,344,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.08806399999999999,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,11.753615082998294
b-2_alternating_blue_red_phase_shifted_1.5s_0.8uA,3,-2.0,alternating_blue_red,phase_shifted,1.5,0.8,160,324,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.08294399999999999,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,17.870147500012536
b-2_alternating_blue_red_phase_shifted_1.5s_0.8uA,4,-2.0,alternating_blue_red,phase_shifted,1.5,0.8,160,308,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.078848,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,27.883300749992486
b-2_alternating_blue_red_phase_shifted_1.5s_1.6uA,1,-2.0,alternating_blue_red,phase_shifted,1.5,1.6,160,344,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.17612799999999998,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,11.177028250007425
b-2_alternating_blue_red_phase_shifted_1.5s_1.6uA,3,-2.0,alternating_blue_red,phase_shifted,1.5,1.6,160,324,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.16588799999999998,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,17.31015687499894
b-2_alternating_blue_red_phase_shifted_1.5s_1.6uA,4,-2.0,alternating_blue_red,phase_shifted,1.5,1.6,160,308,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.157696,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,27.363164542010054
b-2_alternating_blue_red_phase_shifted_1.5s_2.6uA,1,-2.0,alternating_blue_red,phase_shifted,1.5,2.6,160,344,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.28620799999999996,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,10.941224083013367
b-2_alternating_blue_red_phase_shifted_1.5s_2.6uA,3,-2.0,alternating_blue_red,phase_shifted,1.5,2.6,160,324,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.269568,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,16.801990458974615
b-2_alternating_blue_red_phase_shifted_1.5s_2.6uA,4,-2.0,alternating_blue_red,phase_shifted,1.5,2.6,160,308,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.256256,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,26.805539166991366
b-2_alternating_blue_red_phase_shifted_3s_0.8uA,1,-2.0,alternating_blue_red,phase_shifted,3.0,0.8,160,588,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.150528,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,12.191069833992515
b-2_alternating_blue_red_phase_shifted_3s_0.8uA,3,-2.0,alternating_blue_red,phase_shifted,3.0,0.8,160,672,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.172032,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,26.168918915995164
b-2_alternating_blue_red_phase_shifted_3s_0.8uA,4,-2.0,alternating_blue_red,phase_shifted,3.0,0.8,160,596,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.152576,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.986724707996473
b-2_alternating_blue_red_phase_shifted_3s_1.6uA,1,-2.0,alternating_blue_red,phase_shifted,3.0,1.6,160,588,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.301056,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.957623624999542
b-2_alternating_blue_red_phase_shifted_3s_1.6uA,3,-2.0,alternating_blue_red,phase_shifted,3.0,1.6,160,672,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.344064,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,25.913397583004553
b-2_alternating_blue_red_phase_shifted_3s_1.6uA,4,-2.0,alternating_blue_red,phase_shifted,3.0,1.6,160,596,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.305152,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.697464917000616
b-2_alternating_blue_red_phase_shifted_3s_2.6uA,1,-2.0,alternating_blue_red,phase_shifted,3.0,2.6,160,588,16,16,-3.1772387082042206,0.25,6.250000517127319e-11,0.05425183531361418,0.5399018331295011,0.10058848492177272,0.489216,18.53125,1.0,1.0900890449246883,-3.1770903763161655,0.9999012892645086,11.880141458008438
b-2_alternating_blue_red_phase_shifted_3s_2.6uA,3,-2.0,alternating_blue_red,phase_shifted,3.0,2.6,160,672,48,96,-1.2101533788339753,0.75,-0.9999999999583336,0.039521741816360124,0.5284972248114121,0.09890706842918369,0.5591039999999999,19.166666666666668,1.0,1.1048119034480641,-1.209915293686611,0.9999836529884484,26.08020441699773
b-2_alternating_blue_red_phase_shifted_3s_2.6uA,4,-2.0,alternating_blue_red,phase_shifted,3.0,2.6,160,596,48,64,-1.210006800945031,0.375,-0.3333333333055557,0.03950037577733568,0.5291209903253203,0.09928550623830959,0.495872,19.020833333333332,1.0,1.0868397390697764,-1.21011318946463,0.9999828555476095,21.952888875006465
b-2_alternating_blue_red_shared_0.75s_0.8uA,1,-2.0,alternating_blue_red,shared,0.75,0.8,160,282,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.07219199999999999,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,11.260846916004084
b-2_alternating_blue_red_shared_0.75s_0.8uA,3,-2.0,alternating_blue_red,shared,0.75,0.8,160,256,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.065536,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,18.912840000004508
b-2_alternating_blue_red_shared_0.75s_0.8uA,4,-2.0,alternating_blue_red,shared,0.75,0.8,160,273,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.06988799999999999,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,17.108872708980925
b-2_alternating_blue_red_shared_0.75s_1.6uA,1,-2.0,alternating_blue_red,shared,0.75,1.6,160,282,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.14438399999999998,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,11.187723207985982
b-2_alternating_blue_red_shared_0.75s_1.6uA,3,-2.0,alternating_blue_red,shared,0.75,1.6,160,256,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.131072,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,18.861541541991755
b-2_alternating_blue_red_shared_0.75s_1.6uA,4,-2.0,alternating_blue_red,shared,0.75,1.6,160,273,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.13977599999999998,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,17.12540758299292
b-2_alternating_blue_red_shared_0.75s_2.6uA,1,-2.0,alternating_blue_red,shared,0.75,2.6,160,282,16,56,-0.7451153121457621,0.5,-2.49999999978125,0.03528683341290349,0.5255840163211998,0.0976416807532023,0.234624,19.666666666666668,1.0,1.111311642166441,-0.7451323700117405,0.9999428445471674,11.174352083995473
b-2_alternating_blue_red_shared_0.75s_2.6uA,3,-2.0,alternating_blue_red,shared,0.75,2.6,160,256,48,96,-0.283005806629385,0.375,-0.9999999999583336,0.04815058963879497,0.5355013260517754,0.10191473021495288,0.212992,18.052083333333332,1.0,1.1232067857628873,-0.28295140989844847,0.9999929873148385,18.738469540985534
b-2_alternating_blue_red_shared_0.75s_2.6uA,4,-2.0,alternating_blue_red,shared,0.75,2.6,160,273,48,80,-0.2836788897920244,0.625,-0.6666666666319445,0.04200739149777501,0.5308772614158093,0.09917693813473065,0.22713599999999998,19.0625,1.0,1.1047642461903167,-0.28366131155995067,0.9999939286387561,17.005005082988646
b-2_alternating_blue_red_shared_1.5s_0.8uA,1,-2.0,alternating_blue_red,shared,1.5,0.8,160,486,16,24,-1.4539839688671474,0.75,-0.4999999999062501,0.03851339013275506,0.5283712860878252,0.09950371639383812,0.124416,18.9375,1.0,1.1196747865403196,-1.4540403775603012,0.9999196922190545,8.810973958985414
b-2_alternating_blue_red_shared_1.5s_0.8uA,3,-2.0,alternating_blue_red,shared,1.5,0.8,160,521,48,40,-0.5531200357587513,0.625,0.16666666668402774,0.030065715141140665,0.5220899928942935,0.10011129396431978,0.133376,18.708333333333332,1.0,1.092609711000635,-0.5530099585186998,0.9999893473370773,13.776856542011956
b-2_alternating_blue_red_shared_1.5s_0.8uA,4,-2.0,alternating_blue_red,shared,1.5,0.8,160,488,48,120,-0.5538771967752436,0.625,-1.4999999999479168,0.0710853717455038,0.5520881353270893,0.10118748584043451,0.124928,18.3125,1.0,1.0997112756847416,-0.5540067895027045,0.9999891227107404,22.27729220900801
