task,seeds,edges,delta_norm_mean,delta_norm_sd,mean_axis_alignment_mean,mean_axis_alignment_sd,pca_top1_variance_explained,pca_top2_variance_explained,pca_top5_variance_explained,pca_participation_ratio,svd_top1_variance_explained,svd_top2_variance_explained,svd_top5_variance_explained,centered_singular_values,uncentered_singular_values
overlapping_shared_input_association,50,4096,2.5615171169465656,0.162563498807654,0.7773161816125151,0.04483399572994581,0.09413633068674505,0.17484257828917976,0.3678373652781922,22.698088907345156,0.7767754735520184,0.7974738432797086,0.8449119631420957,2.65114|2.45476|2.30176|2.15422|2.11446|1.88243|1.79573|1.74836|1.73534|1.61289,15.995|2.61099|2.43506|2.2614|2.14031|2.10931|1.87838|1.79553|1.74828|1.73328
