task,seed,direction,alpha,score,criterion,distance_from_naive,distance_from_trained
overlapping_shared_input_association,1,axis,0.6667,0.75,0.25,31.777577723753623,63.56468967424704
overlapping_shared_input_association,1,random,0.6667,0.75,0.25,108.49887187722248,61.413599823494415
overlapping_shared_input_association,1,axis,0.7333,0.3125,0.25,25.427782715046778,69.91448468295388
overlapping_shared_input_association,1,random,0.7333,0.75,0.25,111.24818959262122,67.01466701212946
overlapping_shared_input_association,1,axis,0.8,0.25,0.25,19.068453479600127,76.27381391840052
overlapping_shared_input_association,1,random,0.8,0.75,0.25,114.12362349422256,72.49179292397999
overlapping_shared_input_association,1,axis,0.8667,0.25,0.25,12.709124244153486,82.63314315384717
overlapping_shared_input_association,1,random,0.8667,0.75,0.25,117.09921304504111,77.84398323669453
overlapping_shared_input_association,1,axis,0.9333,-0.25,0.25,6.359329235446642,88.982938162554
overlapping_shared_input_association,1,random,0.9333,0.75,0.25,120.14767692181117,83.06633517355752
overlapping_shared_input_association,1,axis,1.0,-0.25,0.25,4.788500467984268e-15,95.34226739800066
overlapping_shared_input_association,1,random,1.0,0.75,0.25,123.26347858454284,88.18334086557863
overlapping_shared_input_association,23,axis,0.0,0.75,0.25,97.90281603336105,0.0
overlapping_shared_input_association,23,random,0.0,0.75,0.25,97.90281603336105,0.0
overlapping_shared_input_association,23,axis,0.0667,0.75,0.25,91.37269820393588,6.5301178294251825
overlapping_shared_input_association,23,random,0.0667,0.75,0.25,97.5968582238871,6.491409173305504
overlapping_shared_input_association,23,axis,0.1333,0.75,0.25,84.85237065611402,13.05044537724703
overlapping_shared_input_association,23,random,0.1333,0.75,0.25,97.68529134994296,12.965431480534061
overlapping_shared_input_association,23,axis,0.2,0.75,0.25,78.32225282668885,19.580563206672213
overlapping_shared_input_association,23,random,0.2,0.75,0.25,98.18645863949492,19.449729447544403
overlapping_shared_input_association,23,axis,0.2667,0.75,0.25,71.79213499726364,26.11068103609739
overlapping_shared_input_association,23,random,0.2667,0.75,0.25,99.09843072534463,25.92461639135301
overlapping_shared_input_association,23,axis,0.3333,0.75,0.25,65.27180744944181,32.63100858391924
overlapping_shared_input_association,23,random,0.3333,0.75,0.25,100.39829812348974,32.35060519385567
overlapping_shared_input_association,23,axis,0.4,0.75,0.25,58.74168962001663,39.16112641334443
overlapping_shared_input_association,23,random,0.4,0.75,0.25,102.05080984041922,38.70148774787756
overlapping_shared_input_association,23,axis,0.4667,0.75,0.25,52.21157179059144,45.691244242769606
overlapping_shared_input_association,23,random,0.4667,0.75,0.25,104.01209449713326,44.942471217074136
overlapping_shared_input_association,23,axis,0.5333,0.75,0.25,45.691244242769606,52.21157179059144
overlapping_shared_input_association,23,random,0.5333,0.75,0.25,106.2354490789889,51.04899120879701
overlapping_shared_input_association,23,axis,0.6,0.75,0.25,39.16112641334443,58.74168962001663
overlapping_shared_input_association,23,random,0.6,0.75,0.25,108.68774281435013,57.03466078824673
overlapping_shared_input_association,23,axis,0.6667,0.75,0.25,32.63100858391924,65.2718074494418
overlapping_shared_input_association,23,random,0.6667,0.75,0.25,111.3255236308783,62.881902211936726
overlapping_shared_input_association,23,axis,0.7333,0.75,0.25,26.110681036097397,71.79213499726364
overlapping_shared_input_association,23,random,0.7333,0.75,0.25,114.11258442075733,68.58536155093462
overlapping_shared_input_association,23,axis,0.8,0.75,0.25,19.580563206672206,78.32225282668885
overlapping_shared_input_association,23,random,0.8,0.75,0.25,117.02431065910808,74.15824389473524
overlapping_shared_input_association,23,axis,0.8667,0.5,0.25,13.050445377247026,84.85237065611403
overlapping_shared_input_association,23,random,0.8667,0.75,0.25,120.03232268545462,79.59752915333242
overlapping_shared_input_association,23,axis,0.9333,0.1875,0.25,6.53011782942518,91.37269820393588
overlapping_shared_input_association,23,random,0.9333,0.75,0.25,123.11859289230277,84.91060673404635
overlapping_shared_input_association,23,axis,1.0,-0.25,0.25,4.913462082063656e-15,97.90281603336105
overlapping_shared_input_association,23,random,1.0,0.75,0.25,126.27486476011131,90.1191356526745
overlapping_shared_input_association,3,axis,0.0,0.75,0.25,103.43389613754992,0.0
overlapping_shared_input_association,3,random,0.0,0.75,0.25,103.43389613754992,0.0
overlapping_shared_input_association,3,axis,0.0667,0.75,0.25,96.53485526517532,6.89904087237458
overlapping_shared_input_association,3,random,0.0667,0.75,0.25,103.07328825404312,6.853275507698695
overlapping_shared_input_association,3,axis,0.1333,0.75,0.25,89.64615778241452,13.787738355135403
overlapping_shared_input_association,3,random,0.1333,0.75,0.25,103.12367691308218,13.687256747752592
overlapping_shared_input_association,3,axis,0.2,0.75,0.25,82.74711691003994,20.686779227509987
overlapping_shared_input_association,3,random,0.2,0.75,0.25,103.60720082154361,20.531561535781414
overlapping_shared_input_association,3,axis,0.2667,0.75,0.25,75.84807603766535,27.58582009988456
overlapping_shared_input_association,3,random,0.2667,0.75,0.25,104.52220641926557,27.36108336037348
overlapping_shared_input_association,3,axis,0.3333,0.75,0.25,68.95937855490453,34.47451758264538
overlapping_shared_input_association,3,random,0.3333,0.75,0.25,105.84347225082234,34.12812918808156
overlapping_shared_input_association,3,axis,0.4,0.75,0.25,62.06033768252995,41.373558455019975
overlapping_shared_input_association,3,random,0.4,0.75,0.25,107.53323112537508,40.80479494105464
overlapping_shared_input_association,3,axis,0.4667,0.75,0.25,55.16129681015537,48.27259932739455
overlapping_shared_input_association,3,random,0.4667,0.75,0.25,109.54261893355097,47.35392993704548
overlapping_shared_input_association,3,axis,0.5333,0.75,0.25,48.27259932739455,55.16129681015537
overlapping_shared_input_association,3,random,0.5333,0.75,0.25,111.81928534885039,53.74591607605445
overlapping_shared_input_association,3,axis,0.6,0.75,0.25,41.373558455019975,62.06033768252995
overlapping_shared_input_association,3,random,0.6,0.75,0.25,114.32870482386139,59.99801362830402
overlapping_shared_input_association,3,axis,0.6667,0.75,0.25,34.4745175826454,68.95937855490452
overlapping_shared_input_association,3,random,0.6667,0.75,0.25,117.02887236684488,66.09932741599842
overlapping_shared_input_association,3,axis,0.7333,0.25,0.25,27.58582009988457,75.84807603766534
overlapping_shared_input_association,3,random,0.7333,0.75,0.25,119.8828403795468,72.04526383818954
overlapping_shared_input_association,3,axis,0.8,0.25,0.25,20.68677922750998,82.74711691003994
