seed,block,condition,replicate,score,task_accuracy,criterion_score,criterion_accuracy,positive_response_probability,negative_response_probability,effective_distance_from_trained,effective_distance_fraction_of_axis,collapsed_by_score,control_family,edges_touched,edges_touched_fraction,edges_silenced,edges_silenced_fraction,path_edges,path_edge_fraction,path_ablation_distance,ablation_match_error
1,ablation,random_edge_count_matched_ablation,11,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.36355084618036,0.23903578180095986,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.007665956928491
1,ablation,random_magnitude_matched_ablation,11,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.369563796924028,0.3895147299122268,False,random_control,1666,0.0026033853385338535,1666,0.0026033853385338535,629,0.0009829107910791079,10.371216803108851,0.0016530061848225586
1,ablation,random_edge_count_matched_ablation,12,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.350335902540282,0.23853938529831267,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.020880900568569
1,ablation,random_magnitude_matched_ablation,12,0.5,0.75,0.4,0.7,0.5,0.0,10.371658924093337,0.3895934297408278,False,random_control,1768,0.0027627762776277626,1768,0.0027627762776277626,629,0.0009829107910791079,10.371216803108851,0.00044212098448603854
1,ablation,random_edge_count_matched_ablation,13,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.125871147114176,0.23010775497163016,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.245345655994675
1,ablation,random_magnitude_matched_ablation,13,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.369034575995824,0.38949485064334427,False,random_control,1678,0.0026221372137213723,1678,0.0026221372137213723,629,0.0009829107910791079,10.371216803108851,0.0021822271130265136
1,ablation,random_edge_count_matched_ablation,14,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.421484935306005,0.24121197566218866,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,3.9497318678028464
1,ablation,random_magnitude_matched_ablation,14,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.370490920985791,0.3895495557241495,False,random_control,1656,0.0025877587758775878,1656,0.0025877587758775878,629,0.0009829107910791079,10.371216803108851,0.0007258821230600176
1,ablation,random_edge_count_matched_ablation,15,0.5,0.75,0.4,0.7,0.5,0.0,6.210863108111947,0.23330033099325387,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.160353694996904
1,ablation,random_magnitude_matched_ablation,15,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.374766228221159,0.3897101502463193,False,random_control,1745,0.002726835183518352,1745,0.002726835183518352,629,0.0009829107910791079,10.371216803108851,0.0035494251123076026
1,ablation,random_edge_count_matched_ablation,16,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.073462135067337,0.22813910107526794,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.297754668041514
1,ablation,random_magnitude_matched_ablation,16,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.372494432381679,0.3896248141646711,False,random_control,1756,0.002744024402440244,1756,0.002744024402440244,629,0.0009829107910791079,10.371216803108851,0.0012776292728275962
1,ablation,random_edge_count_matched_ablation,17,0.5625,0.78125,0.4,0.7,0.5625,0.0,5.959144202416102,0.2238449456476328,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.412072600692749
1,ablation,random_magnitude_matched_ablation,17,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.372701871350644,0.3896326062507754,False,random_control,1697,0.0026518276827682766,1697,0.0026518276827682766,629,0.0009829107910791079,10.371216803108851,0.001485068241793286
1,ablation,random_edge_count_matched_ablation,18,0.125,0.5625,0.4,0.7,0.125,0.0,6.2855866720143405,0.2361071924371416,True,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.0856301310945105
1,ablation,random_magnitude_matched_ablation,18,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.373185826647669,0.38965078519450935,False,random_control,1679,0.002623699869986999,1679,0.002623699869986999,629,0.0009829107910791079,10.371216803108851,0.0019690235388178934
1,ablation,random_edge_count_matched_ablation,19,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.34817941347119,0.23845838051607146,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.023037389637661
1,ablation,random_magnitude_matched_ablation,19,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.372189794200198,0.38961337095825427,False,random_control,1759,0.002748712371237124,1759,0.002748712371237124,629,0.0009829107910791079,10.371216803108851,0.0009729910913467421
1,ablation,random_edge_count_matched_ablation,20,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.304361287148343,0.23681242838402844,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.0668555159605075
1,ablation,random_magnitude_matched_ablation,20,0.5,0.75,0.4,0.7,0.5,0.0,10.370876352504157,0.3895640337925347,False,random_control,1646,0.002572132213221322,1646,0.002572132213221322,629,0.0009829107910791079,10.371216803108851,0.0003404506046944533
1,ablation,random_edge_count_matched_ablation,21,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.3583237282338425,0.2388394341555786,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.0128930748750085
1,ablation,random_magnitude_matched_ablation,21,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.371294034001608,0.3895797232756079,False,random_control,1734,0.0027096459645964597,1734,0.0027096459645964597,629,0.0009829107910791079,10.371216803108851,7.723089275657458e-05
1,ablation,random_edge_count_matched_ablation,22,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.32597995428733,0.2376244962257059,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.045236848821521
1,ablation,random_magnitude_matched_ablation,22,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.372364399365505,0.3896199296993101,False,random_control,1780,0.0027815281528152814,1780,0.0027815281528152814,629,0.0009829107910791079,10.371216803108851,0.0011475962566542819
1,ablation,random_edge_count_matched_ablation,23,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.154383626810234,0.23117877695919267,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.216833176298617
1,ablation,random_magnitude_matched_ablation,23,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.370400848145806,0.3895461722936961,False,random_control,1700,0.0026565156515651563,1700,0.0026565156515651563,629,0.0009829107910791079,10.371216803108851,0.0008159549630448737
1,ablation,random_edge_count_matched_ablation,24,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.200537617145548,0.23291247178299654,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.170679185963303
1,ablation,random_magnitude_matched_ablation,24,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.37479580458512,0.3897112612312793,False,random_control,1756,0.002744024402440244,1756,0.002744024402440244,629,0.0009829107910791079,10.371216803108851,0.0035790014762682176
1,ablation,random_edge_count_matched_ablation,25,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.235074140139454,0.23420977653848388,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.136142662969397
1,ablation,random_magnitude_matched_ablation,25,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.371410936640913,0.3895841145210708,False,random_control,1739,0.0027174592459245925,1739,0.0027174592459245925,629,0.0009829107910791079,10.371216803108851,0.00019413353206232387
1,ablation,random_edge_count_matched_ablation,26,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.314087923645622,0.23717779266186967,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,4.057128879463229
1,ablation,random_magnitude_matched_ablation,26,0.5625,0.78125,0.4,0.7,0.5625,0.0,10.370489797551242,0.3895495135242737,False,random_control,1700,0.0026565156515651563,1700,0.0026565156515651563,629,0.0009829107910791079,10.371216803108851,0.0007270055576089618
1,ablation,random_edge_count_matched_ablation,27,0.5625,0.78125,0.4,0.7,0.5625,0.0,6.478138338927983,0.24334006278741271,False,random_control,629,0.0009829107910791079,629,0.0009829107910791079,629,0.0009829107910791079,10.371216803108851,3.893078464180868
