protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,overlapping_shared_target_association,-2.0,chirp,shared,3.0,50.0,160,3917.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.5833333333333333,1.0,-0.41666666666666674,0.41666666666666674,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,316.22250784413876,0.0,316.22250784413876,-3.1007748659167937,1.2622125566963405e-11,0.20847001090641679,1.0,0.05744940437007933,2317834.0,0.0,0.0,1.0,0.5833333333333333,1.0,1.0,1.4322888529999886,1
b0_chirp_shared_3s_50uA,overlapping_shared_target_association,0.0,chirp,shared,3.0,50.0,160,2403.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.5833333333333333,1.0,-0.41666666666666674,0.41666666666666674,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,221.7383526141239,0.0,221.7383526141239,-1.965911121770862,1.2622125566963405e-11,0.31748805108915423,1.0,0.018346969378293946,1303621.0,0.0,0.0,1.0,0.5833333333333333,1.0,1.0,1.3249850600000173,1
b-2_chirp_correlated_3s_50uA,overlapping_shared_target_association,-2.0,chirp,correlated,3.0,50.0,160,2147.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.5833333333333333,1.0,-0.41666666666666674,0.41666666666666674,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,196.7556661768277,0.0,196.7556661768277,-1.6721288324445438,1.2622125566963405e-11,0.35773751558366795,1.0,0.013682796953490891,1095701.0,0.0,0.0,1.0,0.5833333333333333,1.0,1.0,1.3356729230000042,1
b2_chirp_shared_3s_50uA,overlapping_shared_target_association,2.0,chirp,shared,3.0,50.0,160,1736.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.6666666666666667,1.0,-0.33333333333333326,0.33333333333333326,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,164.54229950662236,0.0,164.54229950662236,-1.30616631512189,1.2622125566963405e-11,0.42574551052494725,1.0,-0.002502645957605003,889786.0,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,1.2237909279999712,1
b-2_gated_burst_shared_3s_50uA,overlapping_shared_target_association,-2.0,gated_burst,shared,3.0,50.0,160,1125.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.75,1.0,-0.25,0.25,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,151.18360494889075,0.0,151.18360494889075,-1.1574355268261542,1.2622125566963405e-11,0.4591617323015624,1.0,-0.006541422651148177,691925.0,0.0,0.0,1.0,0.75,1.0,1.0,1.246783224000012,1
b2_chirp_correlated_3s_50uA,overlapping_shared_target_association,2.0,chirp,correlated,3.0,50.0,160,1068.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.875,1.0,-0.125,0.125,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,71.55930273332838,0.0,71.55930273332838,-0.35361704109218195,1.2622125566963405e-11,0.7419894161396168,1.0,-0.008227444621378472,436078.0,0.0,0.0,1.0,0.875,1.0,1.0,1.2206999809999388,1
b-2_epoch_pause_shared_3s_50uA,overlapping_shared_target_association,-2.0,epoch_pause,shared,3.0,50.0,160,1100.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.875,1.0,-0.125,0.125,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,66.71425042042722,0.0,66.71425042042722,-0.3120242130729407,1.2622125566963405e-11,0.7650335906159971,1.0,-0.006158566432306993,482294.0,0.0,0.0,1.0,0.875,1.0,1.0,1.292871426000005,1
b0_chirp_correlated_3s_50uA,overlapping_shared_target_association,0.0,chirp,correlated,3.0,50.0,160,1507.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,112.31927661722969,0.0,112.31927661722969,-0.7380033214218868,1.2622125566963405e-11,0.5729939502172301,1.0,-0.005381171406751987,689093.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.2371706690000792,1
b-2_static_shared_3s_50uA,overlapping_shared_target_association,-2.0,static,shared,3.0,50.0,160,1562.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,105.92881007846613,0.0,105.92881007846613,-0.6725074636353325,1.2622125566963405e-11,0.5957721343786189,1.0,-0.004794861553821737,729048.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.22369547400001,1
b-2_epoch_pause_correlated_3s_50uA,overlapping_shared_target_association,-2.0,epoch_pause,correlated,3.0,50.0,160,720.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,43.65206215570374,0.0,43.65206215570374,-0.14554793158883594,1.2622125566963405e-11,0.8758848735945581,1.0,-0.004349766487480855,240132.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.214865159999988,1
b-2_chirp_correlated_3s_10uA,overlapping_shared_target_association,-2.0,chirp,correlated,3.0,10.0,160,2147.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,2.1079145342652397,0.0,2.1079145342652397,-0.0005523098945516836,1.2622125566963405e-11,0.9996429720454664,1.0,-0.00019851367701830124,2048.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.2289063010000518,1
b0_gated_burst_shared_3s_50uA,overlapping_shared_target_association,0.0,gated_burst,shared,3.0,50.0,160,1115.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,147.24357498137806,0.0,147.24357498137806,-1.1132327223867988,1.2622125566963405e-11,0.4694686580237386,1.0,-0.00581757738806899,682582.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.2623151509999389,1
b-2_static_correlated_3s_50uA,overlapping_shared_target_association,-2.0,static,correlated,3.0,50.0,160,900.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,51.08722023288208,0.0,51.08722023288208,-0.19583913146910903,1.2622125566963405e-11,0.8414541986555976,1.0,-0.007113485980454399,269313.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.1965609519999703,1
b-2_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,-2.0,alternating_blue_red,shared,3.0,50.0,160,898.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,49.9555750860003,0.0,49.9555750860003,-0.19016572441093427,1.2622125566963405e-11,0.8476017203425156,1.0,-0.009453663549540824,337407.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.22291148299999,1
b0_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,0.0,alternating_blue_red,shared,3.0,50.0,160,898.0,0.0,1.0,1.0,80.0,12.0,12.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,79.226014126871,79.226014126871,49.9555750860003,0.0,49.9555750860003,-0.19016572441093427,1.2622125566963405e-11,0.8476017203425156,1.0,-0.009453663549540824,337407.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.2006546689999595,1
