task_name,task_label,protocol_id,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,criterion_score,total_pulses,baseline_score,trained_score,no_reset_score,reset_score,residual_performance,forgetting_score,score_drop,criterion_forget,made_forget,relearn_measured,relearn_trials,relearn_score,relearn_reached_criterion,relearn_savings,energy_cost_uC,reset_minus_no_reset_weight_norm,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,replicates
conditioned_electrode_association,Association,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,160,0.4,1002.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,16.042666666666666,50.92052888390345,-0.07106942065271943,338933.0,3
conditioned_electrode_association,Association,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,160,0.4,918.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,14.698666666666668,48.812719086950814,-0.07746527318291496,330663.6666666667,3
conditioned_electrode_association,Association,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,160,0.4,1738.0,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,27.808000000000003,156.34024956887512,-0.11291621530630569,867833.0,3
conditioned_electrode_association,Association,b2_static_shared_3s_50uA,2.0,static,shared,3.0,50.0,160,0.4,689.3333333333334,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,11.029333333333334,38.918529463859294,-0.0621602772940989,245978.0,3
conditioned_electrode_association,Association,b-2_alternating_blue_red_correlated_3s_10uA,-2.0,alternating_blue_red,correlated,3.0,10.0,160,0.4,553.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.771733333333333,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b-2_alternating_blue_red_correlated_3s_50uA,-2.0,alternating_blue_red,correlated,3.0,50.0,160,0.4,553.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.858666666666666,32.44889805317661,-0.049162661219848136,147730.33333333334,3
conditioned_electrode_association,Association,b-2_alternating_blue_red_shared_3s_10uA,-2.0,alternating_blue_red,shared,3.0,10.0,160,0.4,918.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.939733333333333,0.044308200304197236,0.0,17.333333333333332,3
conditioned_electrode_association,Association,b-2_chirp_correlated_3s_10uA,-2.0,chirp,correlated,3.0,10.0,160,0.4,2179.3333333333335,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.973866666666666,3.723531745573299,-0.0031306872709494,5105.666666666667,3
conditioned_electrode_association,Association,b-2_chirp_shared_3s_10uA,-2.0,chirp,shared,3.0,10.0,160,0.4,3716.3333333333335,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,11.892266666666666,15.173852632841461,-0.006828394257012967,42606.0,3
conditioned_electrode_association,Association,b-2_epoch_pause_correlated_3s_10uA,-2.0,epoch_pause,correlated,3.0,10.0,160,0.4,614.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.9669333333333332,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b-2_epoch_pause_correlated_3s_50uA,-2.0,epoch_pause,correlated,3.0,50.0,160,0.4,614.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.834666666666667,34.969373933940155,-0.05620179296411143,172374.66666666666,3
conditioned_electrode_association,Association,b-2_epoch_pause_shared_3s_10uA,-2.0,epoch_pause,shared,3.0,10.0,160,0.4,1142.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.6543999999999994,0.03611686645589633,0.0,11.333333333333334,3
conditioned_electrode_association,Association,b-2_gated_burst_correlated_3s_10uA,-2.0,gated_burst,correlated,3.0,10.0,160,0.4,610.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.952,1.1949484981239538,-1.769254094182583e-05,648.0,3
conditioned_electrode_association,Association,b-2_gated_burst_correlated_3s_50uA,-2.0,gated_burst,correlated,3.0,50.0,160,0.4,610.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.76,60.758565772897974,-0.07140610224126663,329947.3333333333,3
conditioned_electrode_association,Association,b-2_gated_burst_shared_3s_10uA,-2.0,gated_burst,shared,3.0,10.0,160,0.4,1011.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.236266666666667,3.069214965437034,-5.6995174973495984e-05,3651.3333333333335,3
conditioned_electrode_association,Association,b-2_gated_burst_shared_3s_50uA,-2.0,gated_burst,shared,3.0,50.0,160,0.4,1011.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,16.18133333333333,132.73745017707327,-0.10930961586102728,618815.0,3
conditioned_electrode_association,Association,b-2_static_correlated_3s_10uA,-2.0,static,correlated,3.0,10.0,160,0.4,894.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.8618666666666663,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b-2_static_correlated_3s_50uA,-2.0,static,correlated,3.0,50.0,160,0.4,894.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,14.309333333333333,49.96791745441957,-0.06881833065851954,269400.0,3
conditioned_electrode_association,Association,b-2_static_shared_3s_10uA,-2.0,static,shared,3.0,10.0,160,0.4,1513.6666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.843733333333333,0.0700858547183824,0.0,22.333333333333332,3
conditioned_electrode_association,Association,b-2_static_shared_3s_50uA,-2.0,static,shared,3.0,50.0,160,0.4,1513.6666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,24.218666666666667,94.15979447196419,-0.1020152862718793,666373.0,3
conditioned_electrode_association,Association,b0_alternating_blue_red_correlated_3s_10uA,0.0,alternating_blue_red,correlated,3.0,10.0,160,0.4,553.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.771733333333333,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b0_alternating_blue_red_correlated_3s_50uA,0.0,alternating_blue_red,correlated,3.0,50.0,160,0.4,553.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.858666666666666,32.44889805317661,-0.049162661219848136,147730.33333333334,3
conditioned_electrode_association,Association,b0_alternating_blue_red_shared_3s_10uA,0.0,alternating_blue_red,shared,3.0,10.0,160,0.4,918.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.939733333333333,0.044308200304197236,0.0,17.333333333333332,3
conditioned_electrode_association,Association,b0_chirp_correlated_3s_10uA,0.0,chirp,correlated,3.0,10.0,160,0.4,1495.3333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.785066666666666,1.3269355026590948,-0.0005785374008988334,791.3333333333334,3
conditioned_electrode_association,Association,b0_chirp_shared_3s_10uA,0.0,chirp,shared,3.0,10.0,160,0.4,2567.3333333333335,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.215466666666666,4.197681565998654,-0.001373744653518637,6152.333333333333,3
conditioned_electrode_association,Association,b0_epoch_pause_correlated_3s_10uA,0.0,epoch_pause,correlated,3.0,10.0,160,0.4,403.6666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.2917333333333332,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b0_epoch_pause_shared_3s_10uA,0.0,epoch_pause,shared,3.0,10.0,160,0.4,713.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.2815999999999996,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b0_gated_burst_correlated_3s_10uA,0.0,gated_burst,correlated,3.0,10.0,160,0.4,569.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.8208,1.0414109912954965,0.0,607.0,3
conditioned_electrode_association,Association,b0_gated_burst_correlated_3s_50uA,0.0,gated_burst,correlated,3.0,50.0,160,0.4,569.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.104000000000001,52.16546196506358,-0.06851394572378096,297751.6666666667,3
conditioned_electrode_association,Association,b0_gated_burst_shared_3s_10uA,0.0,gated_burst,shared,3.0,10.0,160,0.4,1018.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.2575999999999996,3.851823987776777,-0.0002759931652675333,4868.666666666667,3
conditioned_electrode_association,Association,b0_gated_burst_shared_3s_50uA,0.0,gated_burst,shared,3.0,50.0,160,0.4,1018.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,16.288,134.89837570358307,-0.1098811551993736,614198.0,3
conditioned_electrode_association,Association,b0_static_correlated_3s_10uA,0.0,static,correlated,3.0,10.0,160,0.4,596.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.9071999999999998,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b0_static_correlated_3s_50uA,0.0,static,correlated,3.0,50.0,160,0.4,596.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.536,33.53892148565935,-0.048983781972355596,144755.33333333334,3
conditioned_electrode_association,Association,b0_static_shared_3s_10uA,0.0,static,shared,3.0,10.0,160,0.4,1002.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.208533333333333,0.038002311501738065,0.0,9.0,3
conditioned_electrode_association,Association,b2_alternating_blue_red_correlated_3s_10uA,2.0,alternating_blue_red,correlated,3.0,10.0,160,0.4,553.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.771733333333333,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b2_alternating_blue_red_correlated_3s_50uA,2.0,alternating_blue_red,correlated,3.0,50.0,160,0.4,553.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.858666666666666,32.44889805317661,-0.049162661219848136,147730.33333333334,3
conditioned_electrode_association,Association,b2_alternating_blue_red_shared_3s_10uA,2.0,alternating_blue_red,shared,3.0,10.0,160,0.4,918.6666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.939733333333333,0.044308200304197236,0.0,17.333333333333332,3
conditioned_electrode_association,Association,b2_chirp_correlated_3s_10uA,2.0,chirp,correlated,3.0,10.0,160,0.4,986.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.156266666666666,1.2391662507029728,-0.00021053632322046666,978.3333333333334,3
conditioned_electrode_association,Association,b2_chirp_shared_3s_10uA,2.0,chirp,shared,3.0,10.0,160,0.4,1738.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.5615999999999985,7.682381859949378,-0.0019322677549078666,14074.333333333334,3
conditioned_electrode_association,Association,b2_epoch_pause_correlated_3s_10uA,2.0,epoch_pause,correlated,3.0,10.0,160,0.4,276.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8832,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b2_epoch_pause_correlated_3s_50uA,2.0,epoch_pause,correlated,3.0,50.0,160,0.4,276.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.416,17.876212703374872,-0.02331756013851627,61778.666666666664,3
conditioned_electrode_association,Association,b2_epoch_pause_shared_3s_10uA,2.0,epoch_pause,shared,3.0,10.0,160,0.4,452.3333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.4474666666666665,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b2_epoch_pause_shared_3s_50uA,2.0,epoch_pause,shared,3.0,50.0,160,0.4,452.3333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.237333333333333,26.250412987776034,-0.0470705133591853,135978.0,3
conditioned_electrode_association,Association,b2_gated_burst_correlated_3s_10uA,2.0,gated_burst,correlated,3.0,10.0,160,0.4,637.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0394666666666663,3.712976464262621,-0.00011833953952602223,4074.0,3
conditioned_electrode_association,Association,b2_gated_burst_correlated_3s_50uA,2.0,gated_burst,correlated,3.0,50.0,160,0.4,637.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.197333333333333,63.25697184325454,-0.07650230568993664,345530.0,3
conditioned_electrode_association,Association,b2_gated_burst_shared_3s_10uA,2.0,gated_burst,shared,3.0,10.0,160,0.4,1073.6666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.4357333333333333,13.146629539626437,-0.006558002721835166,43503.333333333336,3
conditioned_electrode_association,Association,b2_gated_burst_shared_3s_50uA,2.0,gated_burst,shared,3.0,50.0,160,0.4,1073.6666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,17.17866666666667,119.84475939240588,-0.11006615834530063,607166.6666666666,3
conditioned_electrode_association,Association,b2_static_correlated_3s_10uA,2.0,static,correlated,3.0,10.0,160,0.4,406.6666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.3013333333333332,0.0,0.0,0.0,3
conditioned_electrode_association,Association,b2_static_correlated_3s_50uA,2.0,static,correlated,3.0,50.0,160,0.4,406.6666666666667,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.506666666666667,24.181340321139846,-0.03859484987979013,99431.0,3
conditioned_electrode_association,Association,b2_static_shared_3s_10uA,2.0,static,shared,3.0,10.0,160,0.4,689.3333333333334,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.2058666666666666,0.03576774108123133,0.0,8.666666666666666,3
pattern_discrimination,Pattern,b-2_chirp_correlated_3s_50uA,-2.0,chirp,correlated,3.0,50.0,160,0.35,2179.3333333333335,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,34.86933333333334,214.1700941090231,-0.07338484070379671,1143353.0,3
pattern_discrimination,Pattern,b-2_chirp_shared_3s_50uA,-2.0,chirp,shared,3.0,50.0,160,0.35,3716.3333333333335,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,59.461333333333336,311.0412933017785,-0.0162299160472562,2210577.0,3
pattern_discrimination,Pattern,b0_chirp_correlated_3s_50uA,0.0,chirp,correlated,3.0,50.0,160,0.35,1495.3333333333333,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,23.92533333333333,110.17005206649857,-0.08379184638211246,653900.3333333334,3
pattern_discrimination,Pattern,b0_chirp_shared_3s_50uA,0.0,chirp,shared,3.0,50.0,160,0.35,2567.3333333333335,0.0,1.0,1.0,0.4375,0.4375,0.5625,1.0,0.0,0.0,1.0,0.0,0.4375,1.0,1.0,41.077333333333335,248.3079944340542,-0.0545007687509338,1429977.3333333333,3
pattern_discrimination,Pattern,b-2_epoch_pause_shared_3s_50uA,-2.0,epoch_pause,shared,3.0,50.0,160,0.35,1142.0,0.0,1.0,1.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,1.0,0.0,0.0,1.0,0.0,0.4583333333333333,1.0,1.0,18.272000000000002,79.0375530557594,-0.0906923459318884,515289.6666666667,3
pattern_discrimination,Pattern,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,160,0.35,1738.0,0.0,1.0,1.0,0.4791666666666667,0.4791666666666667,0.5208333333333334,1.0,0.0,0.0,1.0,0.0,0.4791666666666667,1.0,1.0,27.808000000000003,159.31318043136505,-0.09896427533132234,878056.6666666666,3
pattern_discrimination,Pattern,b-2_gated_burst_shared_3s_50uA,-2.0,gated_burst,shared,3.0,50.0,160,0.35,1011.3333333333334,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,16.18133333333333,135.99463249542725,-0.09688517491479247,624162.6666666666,3
pattern_discrimination,Pattern,b0_gated_burst_shared_3s_50uA,0.0,gated_burst,shared,3.0,50.0,160,0.35,1018.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,16.288,138.2927256938737,-0.09561152020729737,620036.0,3
pattern_discrimination,Pattern,b2_gated_burst_shared_3s_50uA,2.0,gated_burst,shared,3.0,50.0,160,0.35,1073.6666666666667,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,17.17866666666667,123.0166767249432,-0.0956588131285524,612179.6666666666,3
pattern_discrimination,Pattern,b-2_static_shared_3s_50uA,-2.0,static,shared,3.0,50.0,160,0.35,1513.6666666666667,0.0,1.0,1.0,0.5208333333333334,0.5208333333333334,0.4791666666666667,1.0,0.0,0.0,1.0,0.0,0.5208333333333334,1.0,1.0,24.218666666666667,100.34961919251721,-0.09261749569176149,676363.6666666666,3
pattern_discrimination,Pattern,b2_chirp_correlated_3s_50uA,2.0,chirp,correlated,3.0,50.0,160,0.35,986.3333333333334,0.0,1.0,1.0,0.75,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,15.781333333333334,64.7727656017892,-0.0829200807375106,386133.6666666667,3
pattern_discrimination,Pattern,b0_gated_burst_correlated_3s_50uA,0.0,gated_burst,correlated,3.0,50.0,160,0.35,569.0,0.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,9.104000000000001,55.09409198509218,-0.06661893567256154,300206.6666666667,3
pattern_discrimination,Pattern,b2_gated_burst_correlated_3s_50uA,2.0,gated_burst,correlated,3.0,50.0,160,0.35,637.3333333333334,0.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,10.197333333333333,66.58368355333332,-0.07442316626715967,348358.6666666667,3
pattern_discrimination,Pattern,b2_static_shared_3s_50uA,2.0,static,shared,3.0,50.0,160,0.35,689.3333333333334,0.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,11.029333333333334,41.727188530670965,-0.06148091991259106,250601.33333333334,3
pattern_discrimination,Pattern,b0_epoch_pause_shared_3s_50uA,0.0,epoch_pause,shared,3.0,50.0,160,0.35,713.0,0.0,1.0,1.0,0.9166666666666666,0.9166666666666666,0.08333333333333333,1.0,0.0,0.0,1.0,0.0,0.9166666666666666,1.0,1.0,11.408000000000001,39.90043052913786,-0.0619245191699343,244216.0,3
pattern_discrimination,Pattern,b-2_chirp_shared_3s_10uA,-2.0,chirp,shared,3.0,10.0,160,0.35,3716.3333333333335,0.0,1.0,1.0,0.9375,0.9375,0.0625,1.0,0.0,0.0,1.0,0.0,0.9375,1.0,1.0,11.892266666666666,15.273303971245179,-0.006277766136836266,43528.333333333336,3
pattern_discrimination,Pattern,b-2_static_correlated_3s_50uA,-2.0,static,correlated,3.0,50.0,160,0.35,894.3333333333334,0.0,1.0,1.0,0.9375,0.9375,0.0625,1.0,0.0,0.0,1.0,0.0,0.9375,1.0,1.0,14.309333333333333,51.12481694348446,-0.0627725933202494,273528.3333333333,3
pattern_discrimination,Pattern,b2_epoch_pause_shared_3s_50uA,2.0,epoch_pause,shared,3.0,50.0,160,0.35,452.3333333333333,0.0,1.0,1.0,0.9375,0.9375,0.0625,0.6666666666666666,0.0,0.0,1.0,0.0,0.9375,1.0,1.0,7.237333333333333,27.00898519082466,-0.0404884106204328,138416.33333333334,3
pattern_discrimination,Pattern,b-2_alternating_blue_red_shared_3s_50uA,-2.0,alternating_blue_red,shared,3.0,50.0,160,0.35,918.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,14.698666666666668,51.53287468046568,-0.06889108950946063,336391.0,3
pattern_discrimination,Pattern,b-2_chirp_correlated_3s_10uA,-2.0,chirp,correlated,3.0,10.0,160,0.35,2179.3333333333335,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.6666666666666666,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,6.973866666666666,3.753094857234768,-0.001689854022559,5171.666666666667,3
pattern_discrimination,Pattern,b-2_epoch_pause_correlated_3s_50uA,-2.0,epoch_pause,correlated,3.0,50.0,160,0.35,614.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.6666666666666666,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,9.834666666666667,35.94393259135939,-0.0491432882001779,175668.0,3
pattern_discrimination,Pattern,b0_alternating_blue_red_shared_3s_50uA,0.0,alternating_blue_red,shared,3.0,50.0,160,0.35,918.6666666666666,0.0,1.0,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3333333333333333,0.0,0.0,1.0,0.0,0.9583333333333334,1.0,1.0,14.698666666666668,51.53287468046568,-0.06889108950946063,336391.0,3
