task,seeds,edges,delta_norm_mean,delta_norm_sd,mean_axis_alignment_mean,mean_axis_alignment_sd,pca_top1_variance_explained,pca_top2_variance_explained,pca_top5_variance_explained,pca_participation_ratio,svd_top1_variance_explained,svd_top2_variance_explained,svd_top5_variance_explained,centered_singular_values,uncentered_singular_values
conditioned_electrode_association,50,4096,1.1926771144031554,0.1111408148798341,0.8737485557233485,0.07339302657225971,0.17871866408191517,0.3240736156612319,0.6000991875709637,10.980836930370725,0.8684529386133557,0.8908842571506593,0.9371608115879498,1.32953|1.19903|1.0249|0.960747|0.86985|0.722489|0.676778|0.670836|0.610774|0.580789,7.89262|1.26846|1.16334|1.02201|0.959957|0.864317|0.708166|0.671018|0.663473|0.604701
