protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,xor_electrode_classification,-2.0,chirp,shared,3.0,50.0,160,3526.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,297.97562399950476,0.0,297.97562399950476,-1.9058305849928496,9.270362255620057e-12,0.2838760610635969,1.0,0.09331632012779,2122016.0,0.0,0.0,1.0,0.525,1.0,1.0,2.3162125369999558,1
b0_chirp_shared_3s_50uA,xor_electrode_classification,0.0,chirp,shared,3.0,50.0,160,2676.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,258.11278305314664,0.0,258.11278305314664,-1.5663225629715858,9.270362255620057e-12,0.3395102695976743,1.0,0.06971933428376027,1587921.0,0.0,0.0,1.0,0.525,1.0,1.0,2.2899710520000554,1
b-2_chirp_correlated_3s_50uA,xor_electrode_classification,-2.0,chirp,correlated,3.0,50.0,160,2187.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,216.23054418016272,0.0,216.23054418016272,-1.2197861412331723,9.270362255620057e-12,0.4122412165945614,1.0,0.04534303228398177,1194798.0,0.0,0.0,1.0,0.525,1.0,1.0,2.19204532699996,1
b-2_static_shared_3s_50uA,xor_electrode_classification,-2.0,static,shared,3.0,50.0,160,1425.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,100.87238065365106,0.0,100.87238065365106,-0.35509626989257925,9.270362255620057e-12,0.7180358000693212,1.0,0.019082221730176215,663244.0,0.0,0.0,1.0,0.525,1.0,1.0,2.1170020960000784,1
b2_chirp_correlated_3s_50uA,xor_electrode_classification,2.0,chirp,correlated,3.0,50.0,160,1130.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,91.46145762413498,0.0,91.46145762413498,-0.3038102225075512,9.270362255620057e-12,0.7545452624932052,1.0,0.009488098744211543,501464.0,0.0,0.0,1.0,0.55,1.0,1.0,2.101151198000025,1
b2_epoch_pause_correlated_3s_50uA,xor_electrode_classification,2.0,epoch_pause,correlated,3.0,50.0,160,286.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,19.262404562925546,0.0,19.262404562925546,-0.014906199328989844,9.270362255620057e-12,0.9841611989248106,1.0,0.0009261280164700328,68525.0,0.0,0.0,1.0,0.55,1.0,1.0,2.1061843149996093,1
b0_chirp_correlated_3s_50uA,xor_electrode_classification,0.0,chirp,correlated,3.0,50.0,160,1504.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.575,0.6,-0.025000000000000022,0.025000000000000022,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,122.19303913532974,0.0,122.19303913532974,-0.4928432607309523,9.270362255620057e-12,0.6433619520735848,1.0,0.02729353548474563,713740.0,0.0,0.0,1.0,0.575,1.0,1.0,2.09302026499995,1
b-2_epoch_pause_shared_3s_50uA,xor_electrode_classification,-2.0,epoch_pause,shared,3.0,50.0,160,1254.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.575,0.6,-0.025000000000000022,0.025000000000000022,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,100.82350386587859,0.0,100.82350386587859,-0.352578194768558,9.270362255620057e-12,0.7170204548786503,1.0,0.02206768133673814,635103.0,0.0,0.0,1.0,0.575,1.0,1.0,2.062137946000121,1
b0_static_shared_3s_50uA,xor_electrode_classification,0.0,static,shared,3.0,50.0,160,964.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.575,0.6,-0.025000000000000022,0.025000000000000022,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,59.862838315873745,0.0,59.862838315873745,-0.14498307022614743,9.270362255620057e-12,0.8732349657642413,1.0,-0.0015092474016517995,366009.0,0.0,0.0,1.0,0.575,1.0,1.0,2.1046732909999264,1
b-2_gated_burst_shared_3s_50uA,xor_electrode_classification,-2.0,gated_burst,shared,3.0,50.0,160,1143.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.6,0.6,0.0,0.0,0.25,0.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,160.98267663710988,0.0,160.98267663710988,-0.7880532414849293,9.270362255620057e-12,0.5400670649449973,1.0,0.01500634628202687,729916.0,0.0,0.0,1.0,0.6,1.0,1.0,2.0746802400001343,1
b0_gated_burst_shared_3s_50uA,xor_electrode_classification,0.0,gated_burst,shared,3.0,50.0,160,1091.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.6,0.6,0.0,0.0,0.25,0.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,149.9907662099922,0.0,149.9907662099922,-0.7044105823448437,9.270362255620057e-12,0.5685881717481232,1.0,0.014187709017574336,693076.0,0.0,0.0,1.0,0.6,1.0,1.0,2.082447398000113,1
b2_chirp_shared_3s_50uA,xor_electrode_classification,2.0,chirp,shared,3.0,50.0,160,1703.0,-0.2,0.6,0.8,80.0,10.0,10.0,1.0,0.6,0.6,0.0,0.0,0.25,0.0,0.0,0.0,-0.2,-0.8,-0.8,107.870997333683,107.870997333683,147.03164893851672,0.0,147.03164893851672,-0.6776368488730911,9.270362255620057e-12,0.5728754355170781,1.0,0.021695768158077996,879548.0,0.0,0.0,1.0,0.6,1.0,1.0,2.1045858950001275,1
