protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,multi_association_mapping,-2.0,chirp,shared,3.0,50.0,160,3666.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,305.83353546333547,0.0,305.83353546333547,-1.920258791378918,9.107603560210009e-12,0.27443574785507374,1.0,0.11525837881198754,2196798.0,0.0,0.0,1.0,0.65625,1.0,1.0,4.086144944999887,1
b0_chirp_shared_3s_50uA,multi_association_mapping,0.0,chirp,shared,3.0,50.0,160,2583.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,253.63830235117,0.0,253.63830235117,-1.4892968089403515,9.107603560210009e-12,0.3522840257318469,1.0,0.06980751708217714,1458004.0,0.0,0.0,1.0,0.65625,1.0,1.0,3.89571465500012,1
b-2_chirp_correlated_3s_50uA,multi_association_mapping,-2.0,chirp,correlated,3.0,50.0,160,2136.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,206.8690639793233,0.0,206.8690639793233,-1.115519530238514,9.107603560210009e-12,0.4395420254064713,1.0,0.03715074205658795,1109298.0,0.0,0.0,1.0,0.65625,1.0,1.0,3.958157908999965,1
b2_chirp_correlated_3s_50uA,multi_association_mapping,2.0,chirp,correlated,3.0,50.0,160,1018.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,85.42968722887025,0.0,85.42968722887025,-0.2694701397958388,9.107603560210009e-12,0.7859808685791281,1.0,-0.0030920293216537566,437941.0,0.0,0.0,1.0,0.65625,1.0,1.0,3.703873422000015,1
b-2_static_shared_3s_50uA,multi_association_mapping,-2.0,static,shared,3.0,50.0,160,1519.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.6770833333333333,0.8854166666666666,-0.20833333333333337,0.20833333333333337,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,113.77993945783936,0.0,113.77993945783936,-0.4387333448156514,9.107603560210009e-12,0.6869110739069703,1.0,0.0019374355282246864,699534.0,0.0,0.0,1.0,0.6770833333333333,1.0,1.0,3.6306974550000177,1
b0_chirp_correlated_3s_50uA,multi_association_mapping,0.0,chirp,correlated,3.0,50.0,160,1441.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.6770833333333333,0.8854166666666666,-0.20833333333333337,0.20833333333333337,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,112.47273225969134,0.0,112.47273225969134,-0.4286242446875834,9.107603560210009e-12,0.6903925998544973,1.0,0.004164391620088214,633937.0,0.0,0.0,1.0,0.6770833333333333,1.0,1.0,3.4708086489999914,1
b2_chirp_shared_3s_50uA,multi_association_mapping,2.0,chirp,shared,3.0,50.0,160,1706.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.6979166666666667,0.8854166666666666,-0.1874999999999999,0.1874999999999999,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,160.34976126459193,0.0,160.34976126459193,-0.7600150385950781,9.107603560210009e-12,0.5472947676397113,1.0,0.017549066442310256,890912.0,0.0,0.0,1.0,0.6979166666666667,1.0,1.0,3.5032620249999127,1
b0_static_shared_3s_50uA,multi_association_mapping,0.0,static,shared,3.0,50.0,160,1145.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.7083333333333333,0.8854166666666666,-0.17708333333333337,0.17708333333333337,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,72.83336789925961,0.0,72.83336789925961,-0.21018104241159197,9.107603560210009e-12,0.8332073510368885,1.0,-0.012263180225049205,456574.0,0.0,0.0,1.0,0.7083333333333333,1.0,1.0,3.6107575089999955,1
b-2_epoch_pause_shared_3s_50uA,multi_association_mapping,-2.0,epoch_pause,shared,3.0,50.0,160,1125.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.71875,0.8854166666666666,-0.16666666666666663,0.16666666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,85.15427353835834,0.0,85.15427353835834,-0.2750268503014701,9.107603560210009e-12,0.7895642022052943,1.0,-0.012110031749175841,528958.0,0.0,0.0,1.0,0.71875,1.0,1.0,3.4692201000000296,1
b-2_gated_burst_shared_3s_50uA,multi_association_mapping,-2.0,gated_burst,shared,3.0,50.0,160,1158.0,-0.08333333333333333,0.84375,0.9270833333333334,80.0,18.0,18.0,1.0,0.75,0.8854166666666666,-0.13541666666666663,0.13541666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9270833333333334,-0.96875,109.7989617579983,109.7989617579983,163.6304701090616,0.0,163.6304701090616,-0.792489537564173,9.107603560210009e-12,0.5454741690094022,1.0,0.003948005786650518,723541.0,0.0,0.0,1.0,0.75,1.0,1.0,3.6163866659999258,1
