protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,xor_electrode_classification,-2.0,chirp,shared,3.0,50.0,160,3614.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,297.11051124691284,0.0,297.11051124691284,-1.9988987265233273,9.615974683185868e-12,0.2786013644424145,0.9999999999999998,0.08449612360435958,2115805.0,0.0,0.0,1.0,0.525,1.0,1.0,2.387058530000104,1
b0_chirp_shared_3s_50uA,xor_electrode_classification,0.0,chirp,shared,3.0,50.0,160,2451.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,220.3473450394432,0.0,220.3473450394432,-1.322400380414706,9.615974683185868e-12,0.39213310592495354,0.9999999999999998,0.04797179669054462,1325932.0,0.0,0.0,1.0,0.525,1.0,1.0,2.204983127000105,1
b-2_chirp_correlated_3s_50uA,xor_electrode_classification,-2.0,chirp,correlated,3.0,50.0,160,2043.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,188.433991623536,0.0,188.433991623536,-1.0538118699919337,9.615974683185868e-12,0.45689099291480906,0.9999999999999998,0.03253687827224894,1064070.0,0.0,0.0,1.0,0.525,1.0,1.0,2.2150381900000866,1
b2_chirp_shared_3s_50uA,xor_electrode_classification,2.0,chirp,shared,3.0,50.0,160,1681.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,148.5806133981875,0.0,148.5806133981875,-0.7325284886056422,9.615974683185868e-12,0.5557838864633008,0.9999999999999998,0.019819096671574474,835445.0,0.0,0.0,1.0,0.525,1.0,1.0,2.2954199330001757,1
b0_chirp_correlated_3s_50uA,xor_electrode_classification,0.0,chirp,correlated,3.0,50.0,160,1518.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,118.96614917215054,0.0,118.96614917215054,-0.5177581733755499,9.615974683185868e-12,0.6498890498875303,0.9999999999999998,0.002536669462018428,678543.0,0.0,0.0,1.0,0.55,1.0,1.0,2.129106759000024,1
b-2_static_shared_3s_50uA,xor_electrode_classification,-2.0,static,shared,3.0,50.0,160,1490.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,101.4564105668409,0.0,101.4564105668409,-0.39188233671132267,9.615974683185868e-12,0.70754568633379,0.9999999999999998,0.007225613247700251,673047.0,0.0,0.0,1.0,0.55,1.0,1.0,2.0971297010000853,1
b2_chirp_correlated_3s_50uA,xor_electrode_classification,2.0,chirp,correlated,3.0,50.0,160,997.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,67.8608802879723,0.0,67.8608802879723,-0.19703737271970567,9.615974683185868e-12,0.8353168590078016,0.9999999999999998,-0.0035421732734627525,398161.0,0.0,0.0,1.0,0.55,1.0,1.0,2.1113654060000044,1
b-2_alternating_blue_red_shared_3s_50uA,xor_electrode_classification,-2.0,alternating_blue_red,shared,3.0,50.0,160,1026.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,67.58543811388267,0.0,67.58543811388267,-0.19263908904638338,9.615974683185868e-12,0.8363227214676812,0.9999999999999998,-1.1775462643913913e-05,412830.0,0.0,0.0,1.0,0.55,1.0,1.0,2.085371720000012,1
b0_alternating_blue_red_shared_3s_50uA,xor_electrode_classification,0.0,alternating_blue_red,shared,3.0,50.0,160,1026.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,67.58543811388267,0.0,67.58543811388267,-0.19263908904638338,9.615974683185868e-12,0.8363227214676812,0.9999999999999998,-1.1775462643913913e-05,412830.0,0.0,0.0,1.0,0.55,1.0,1.0,2.0631128640000043,1
b2_alternating_blue_red_shared_3s_50uA,xor_electrode_classification,2.0,alternating_blue_red,shared,3.0,50.0,160,1026.0,-0.033333333333333354,0.6,0.6333333333333333,80.0,9.0,9.0,1.0,0.55,0.6,-0.04999999999999993,0.04999999999999993,0.25,1.0,0.0,0.0,0.008333333333333331,-0.5916666666666667,-0.5916666666666667,103.99428111014592,103.99428111014592,67.58543811388267,0.0,67.58543811388267,-0.19263908904638338,9.615974683185868e-12,0.8363227214676812,0.9999999999999998,-1.1775462643913913e-05,412830.0,0.0,0.0,1.0,0.55,1.0,1.0,2.0875168439999925,1
