task,seed,direction,alpha,score,criterion,distance_from_naive,distance_from_trained
xor_electrode_classification,4,random,0.2,0.6,0.25,105.69627444348352,20.94968076024412
xor_electrode_classification,4,axis,0.2667,0.6,0.25,77.45031374429495,28.168551309973356
xor_electrode_classification,4,random,0.2667,0.6,0.25,106.60047467869691,27.915713227608364
xor_electrode_classification,4,axis,0.3333,0.6,0.25,70.41609733168069,35.20276772258762
xor_electrode_classification,4,random,0.3333,0.6,0.25,107.91838573207663,34.80958700701445
xor_electrode_classification,4,axis,0.4,0.6,0.25,63.37131903256098,42.24754602170733
xor_electrode_classification,4,random,0.4,0.6,0.25,109.61115412926975,41.609116837415414
xor_electrode_classification,4,axis,0.4667,0.6,0.25,56.32654073344129,49.29232432082702
xor_electrode_classification,4,random,0.4667,0.6,0.25,111.62941486369108,48.274145447589326
xor_electrode_classification,4,axis,0.5333,0.6,0.25,49.29232432082702,56.32654073344129
xor_electrode_classification,4,random,0.5333,0.6,0.25,113.92070662229563,54.777593663723366
xor_electrode_classification,4,axis,0.6,0.6,0.25,42.24754602170733,63.37131903256098
xor_electrode_classification,4,random,0.6,0.6,0.25,116.44824962272558,61.133813920984316
xor_electrode_classification,4,axis,0.6667,0.6,0.25,35.20276772258763,70.41609733168067
xor_electrode_classification,4,random,0.6667,0.6,0.25,119.1686209538428,67.33147518935394
xor_electrode_classification,4,axis,0.7333,0.6,0.25,28.168551309973363,77.45031374429493
xor_electrode_classification,4,random,0.7333,0.6,0.25,122.0418312649783,73.36382302452728
xor_electrode_classification,4,axis,0.8,0.4666666666666666,0.25,21.123773010853657,84.49509204341466
xor_electrode_classification,4,random,0.8,0.6,0.25,125.04689426071755,79.25444207990634
xor_electrode_classification,4,axis,0.8667,0.1333333333333333,0.25,14.078994711733964,91.53987034253434
xor_electrode_classification,4,random,0.8667,0.6,0.25,128.15814127516848,85.00600281812686
xor_electrode_classification,4,axis,0.9333,-0.2,0.25,7.044778299119693,98.5740867551486
xor_electrode_classification,4,random,0.9333,0.6,0.25,131.34870307572797,90.61622856769927
xor_electrode_classification,4,axis,1.0,-0.2,0.25,5.299207424994931e-15,105.6188650542683
xor_electrode_classification,4,random,1.0,0.6,0.25,134.61475799819712,96.11470418767186
xor_electrode_classification,32,axis,0.0,0.6,0.25,105.00065749611053,0.0
xor_electrode_classification,32,random,0.0,0.6,0.25,105.00065749611053,0.0
xor_electrode_classification,32,axis,0.0667,0.6,0.25,97.99711364111995,7.003543854990572
xor_electrode_classification,32,random,0.0667,0.6,0.25,104.61114373954662,6.952620565715493
xor_electrode_classification,32,axis,0.1333,0.6,0.25,91.00406985187898,13.996587644231534
xor_electrode_classification,32,random,0.1333,0.6,0.25,104.63558555861184,13.8853217609525
xor_electrode_classification,32,axis,0.2,0.6,0.25,84.00052599688843,21.00013149922211
xor_electrode_classification,32,random,0.2,0.6,0.25,105.10352998473272,20.829568430574078
xor_electrode_classification,32,axis,0.2667,0.6,0.25,76.99698214189785,28.003675354212678
