task,seeds,edges,delta_norm_mean,delta_norm_sd,mean_axis_alignment_mean,mean_axis_alignment_sd,pca_top1_variance_explained,pca_top2_variance_explained,pca_top5_variance_explained,pca_participation_ratio,svd_top1_variance_explained,svd_top2_variance_explained,svd_top5_variance_explained,centered_singular_values,uncentered_singular_values
xor_electrode_classification,50,4096,2.718738956668442,0.16551606922694906,0.7793422990518798,0.038613724795946665,0.08727925598632057,0.1582969212318597,0.33573587880476613,24.836951471244667,0.7783559803987188,0.7977826637384802,0.8399630346426099,2.69573|2.43167|2.27347|2.2244|2.15805|1.98329|1.9602|1.88015|1.77921|1.73672,16.9914|2.68435|2.35699|2.26836|2.22366|2.1477|1.97614|1.96019|1.86614|1.77773
