task,seed,condition,score,criterion,distance_from_naive,distance_from_trained,edges_changed_fraction,mapping_count
pattern_discrimination,3,naive_replacement,0.0,0.35,0.0,88.61934937525955,,2
pattern_discrimination,3,zero_all,0.0,0.35,198.90535604574396,224.09171178534945,,2
pattern_discrimination,3,shuffle_magnitudes,0.0,0.35,141.78242218175856,160.29925182536968,,2
pattern_discrimination,3,anti_training_delta,1.0,0.35,95.28777847629111,35.252837499909326,,2
pattern_discrimination,3,random_matched_full_trace,1.0,0.35,115.70555450233302,82.8002427643359,,2
pattern_discrimination,3,zero_task_path_union,1.0,0.35,86.27471022734163,28.97027751271105,0.0020768026303041288,2
pattern_discrimination,3,zero_all_task_inputs_outgoing,0.0,0.35,76.64626150084906,71.99425481298583,0.02270106231032963,2
pattern_discrimination,3,zero_all_task_targets_incoming,0.0,0.35,86.75515064070723,66.59139759564707,0.04470516903516969,2
pattern_discrimination,3,random_edge_count_matched_task_path_union,1.0,0.35,89.01864979857086,10.158534645388814,0.0020768026303041288,2
pattern_discrimination,3,random_distance_matched_task_path_union,1.0,0.35,90.97938783545665,28.788967858684906,,2
pattern_discrimination,3,zero_path_a_correct,1.0,0.35,87.50002482162462,19.959790152932698,0.0009813634701512362,2
pattern_discrimination,3,zero_path_b_correct,1.0,0.35,87.40972694569614,20.99723210840854,0.0010954391601528926,2
pattern_discrimination,17,trained,0.5,0.35,87.87425616353524,0.0,,2
pattern_discrimination,17,naive_replacement,0.0,0.35,0.0,87.87425616353524,,2
pattern_discrimination,17,zero_all,0.0,0.35,197.09352504282393,222.0363278733349,,2
pattern_discrimination,17,shuffle_magnitudes,0.0,0.35,140.20450052650278,158.68291546357025,,2
pattern_discrimination,17,anti_training_delta,0.5,0.35,93.77128527363737,34.23245796461146,,2
pattern_discrimination,17,random_matched_full_trace,0.5,0.35,114.78732580865581,82.16125140125129,,2
pattern_discrimination,17,zero_task_path_union,0.5,0.35,85.52325608492413,28.988905021343204,0.002023633539499139,2
pattern_discrimination,17,zero_all_task_inputs_outgoing,0.0,0.35,76.9220568327323,69.25226724809772,0.021300500986033023,2
pattern_discrimination,17,zero_all_task_targets_incoming,0.0,0.35,85.82289519012254,64.78479426143657,0.044755898227640804,2
pattern_discrimination,17,random_edge_count_matched_task_path_union,0.5,0.35,88.21191743728232,9.866402446868289,0.002023633539499139,2
pattern_discrimination,17,random_distance_matched_task_path_union,0.5,0.35,90.28709562560735,28.80730157052969,,2
pattern_discrimination,17,zero_path_a_correct,0.5,0.35,86.68204510924969,21.04195945269743,0.0010797921048601583,2
pattern_discrimination,17,zero_path_b_correct,0.5,0.35,86.73139733303114,19.9397230855269,0.0009438414346389807,2
pattern_discrimination,16,trained,1.0,0.35,85.57097028314878,0.0,,2
pattern_discrimination,16,naive_replacement,0.0,0.35,0.0,85.57097028314878,,2
pattern_discrimination,16,zero_all,0.0,0.35,198.53419954854522,222.06245604898695,,2
pattern_discrimination,16,shuffle_magnitudes,0.0,0.35,139.95052266531025,157.44042068043683,,2
pattern_discrimination,16,anti_training_delta,1.0,0.35,91.3309292502661,33.60049300145274,,2
pattern_discrimination,16,random_matched_full_trace,1.0,0.35,112.16110269563151,80.29226920617238,,2
pattern_discrimination,16,zero_task_path_union,1.0,0.35,83.22345621727051,28.51301036962784,0.001964225162396261,2
pattern_discrimination,16,zero_all_task_inputs_outgoing,0.0,0.35,75.3710510696137,65.15905992940968,0.01830151559426015,2
pattern_discrimination,16,zero_all_task_targets_incoming,0.0,0.35,84.17274252314907,70.19517226317312,0.05246371965178366,2
pattern_discrimination,16,random_edge_count_matched_task_path_union,1.0,0.35,85.9059705858305,9.8907963335284,0.001964225162396261,2
pattern_discrimination,16,random_distance_matched_task_path_union,1.0,0.35,88.03774075313311,28.351118772387213,,2
