protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,overlapping_shared_input_association,-2.0,chirp,shared,3.0,50.0,160,3796.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,305.29752778092217,0.0,305.29752778092217,-2.1934961919843756,1.0010214879230261e-11,0.2644803733865105,1.0,0.07061093017201168,2262561.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.8345252820000155,1
b0_chirp_shared_3s_50uA,overlapping_shared_input_association,0.0,chirp,shared,3.0,50.0,160,2687.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,255.63846909949012,0.0,255.63846909949012,-1.7314974530004652,1.0010214879230261e-11,0.32939294619487336,1.0,0.04366662227587883,1519117.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.5661889389999715,1
b-2_chirp_correlated_3s_50uA,overlapping_shared_input_association,-2.0,chirp,correlated,3.0,50.0,160,2236.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,219.01339507160694,0.0,219.01339507160694,-1.399093373905428,1.0010214879230261e-11,0.3896031690437666,1.0,0.025403135935271635,1192081.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.6299400720000108,1
b2_chirp_shared_3s_50uA,overlapping_shared_input_association,2.0,chirp,shared,3.0,50.0,160,1513.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,143.34401600332973,0.0,143.34401600332973,-0.7448010370447433,1.0010214879230261e-11,0.5594630143997292,1.0,0.0073022910654348665,767625.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.5723726389999229,1
b0_chirp_correlated_3s_50uA,overlapping_shared_input_association,0.0,chirp,correlated,3.0,50.0,160,1427.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,107.05337668472123,0.0,107.05337668472123,-0.4661019548773335,1.0010214879230261e-11,0.6761736606686274,1.0,-0.000539226634345117,627235.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.49289761,1
b-2_static_correlated_3s_50uA,overlapping_shared_input_association,-2.0,static,correlated,3.0,50.0,160,764.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.71875,0.75,-0.03125,0.03125,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,46.760829375299416,0.0,46.760829375299416,-0.10779523442294248,1.0010214879230261e-11,0.9051484354767303,1.0,-0.004053731907071302,229389.0,0.0,0.0,1.0,0.71875,1.0,1.0,1.4713602710000373,1
b0_static_shared_3s_50uA,overlapping_shared_input_association,0.0,static,shared,3.0,50.0,160,896.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.71875,0.75,-0.03125,0.03125,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,44.18799378475491,0.0,44.18799378475491,-0.10557246428306999,1.0010214879230261e-11,0.9158825524770173,1.0,-0.013317473508245557,279250.0,0.0,0.0,1.0,0.71875,1.0,1.0,1.4604214629999888,1
b2_static_correlated_3s_50uA,overlapping_shared_input_association,2.0,static,correlated,3.0,50.0,160,372.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.71875,0.75,-0.03125,0.03125,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,22.844693272995883,0.0,22.844693272995883,-0.028566544105270264,1.0010214879230261e-11,0.9746267119478467,1.0,-0.0028274262471830354,90542.0,0.0,0.0,1.0,0.71875,1.0,1.0,1.4490644169999314,1
b0_gated_burst_shared_3s_50uA,overlapping_shared_input_association,0.0,gated_burst,shared,3.0,50.0,160,1057.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,143.64489718121467,0.0,143.64489718121467,-0.7533206255515925,1.0010214879230261e-11,0.5638897408436812,1.0,-0.0032727167321384286,652261.0,0.0,0.0,1.0,0.75,1.0,1.0,1.5036239430000933,1
b-2_gated_burst_shared_3s_50uA,overlapping_shared_input_association,-2.0,gated_burst,shared,3.0,50.0,160,1009.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,139.6421676244609,0.0,139.6421676244609,-0.7196202170293502,1.0010214879230261e-11,0.5738710135848111,1.0,-0.0015644924201678083,624757.0,0.0,0.0,1.0,0.75,1.0,1.0,1.489970698000036,1
b2_gated_burst_shared_3s_50uA,overlapping_shared_input_association,2.0,gated_burst,shared,3.0,50.0,160,1016.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,113.95218743087628,0.0,113.95218743087628,-0.5232309079443431,1.0010214879230261e-11,0.6592185080206389,1.0,-0.009538925110341316,571534.0,0.0,0.0,1.0,0.75,1.0,1.0,1.455901013000016,1
b-2_static_shared_3s_50uA,overlapping_shared_input_association,-2.0,static,shared,3.0,50.0,160,1337.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,83.6240151235245,0.0,83.6240151235245,-0.3081279027928754,1.0010214879230261e-11,0.7645901701349944,1.0,-0.005238441691028371,572087.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4752903849999939,1
b-2_epoch_pause_shared_3s_50uA,overlapping_shared_input_association,-2.0,epoch_pause,shared,3.0,50.0,160,1209.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,83.36650070197203,0.0,83.36650070197203,-0.30765459061951606,1.0010214879230261e-11,0.765783031394067,1.0,-0.006773902924159141,563881.0,0.0,0.0,1.0,0.75,1.0,1.0,1.514212891999989,1
b2_chirp_correlated_3s_50uA,overlapping_shared_input_association,2.0,chirp,correlated,3.0,50.0,160,1005.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,75.91658171741925,0.0,75.91658171741925,-0.26341877033001904,1.0010214879230261e-11,0.7953978962076428,1.0,-0.00936026797824464,428934.0,0.0,0.0,1.0,0.75,1.0,1.0,1.432562384999983,1
b0_gated_burst_correlated_3s_50uA,overlapping_shared_input_association,0.0,gated_burst,correlated,3.0,50.0,160,624.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,64.48308811973871,0.0,64.48308811973871,-0.20231160496662737,1.0010214879230261e-11,0.841360529654222,1.0,-0.01444976477358744,336585.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4555702099999053,1
b2_gated_burst_correlated_3s_50uA,overlapping_shared_input_association,2.0,gated_burst,correlated,3.0,50.0,160,599.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,60.138767295365014,0.0,60.138767295365014,-0.17747294214805387,1.0010214879230261e-11,0.8577882634769188,1.0,-0.012019426308547809,318328.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4349364530000912,1
b-2_gated_burst_correlated_3s_50uA,overlapping_shared_input_association,-2.0,gated_burst,correlated,3.0,50.0,160,591.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,58.43713307230842,0.0,58.43713307230842,-0.17114613883772134,1.0010214879230261e-11,0.8642690696627425,1.0,-0.01469898708142233,312923.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4426195330000269,1
b-2_alternating_blue_red_shared_3s_50uA,overlapping_shared_input_association,-2.0,alternating_blue_red,shared,3.0,50.0,160,957.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,54.955802884184415,0.0,54.955802884184415,-0.15350460744584882,1.0010214879230261e-11,0.8777571555183694,1.0,-0.013971896804911288,358060.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4772241370000074,1
b0_alternating_blue_red_shared_3s_50uA,overlapping_shared_input_association,0.0,alternating_blue_red,shared,3.0,50.0,160,957.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,54.955802884184415,0.0,54.955802884184415,-0.15350460744584882,1.0010214879230261e-11,0.8777571555183694,1.0,-0.013971896804911288,358060.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4470425010000554,1
b2_alternating_blue_red_shared_3s_50uA,overlapping_shared_input_association,2.0,alternating_blue_red,shared,3.0,50.0,160,957.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,54.955802884184415,0.0,54.955802884184415,-0.15350460744584882,1.0010214879230261e-11,0.8777571555183694,1.0,-0.013971896804911288,358060.0,0.0,0.0,1.0,0.75,1.0,1.0,1.448090767999929,1
b0_epoch_pause_shared_3s_50uA,overlapping_shared_input_association,0.0,epoch_pause,shared,3.0,50.0,160,653.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,37.60646840626985,0.0,37.60646840626985,-0.07065516416875117,1.0010214879230261e-11,0.9355615465301973,1.0,-0.0022949096638352024,213934.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4413013219999584,1
b-2_epoch_pause_correlated_3s_50uA,overlapping_shared_input_association,-2.0,epoch_pause,correlated,3.0,50.0,160,609.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,35.91968152907672,0.0,35.91968152907672,-0.06779796263037685,1.0010214879230261e-11,0.941139908012208,1.0,-0.005453689907917522,176788.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4438043530000186,1
b-2_alternating_blue_red_correlated_3s_50uA,overlapping_shared_input_association,-2.0,alternating_blue_red,correlated,3.0,50.0,160,562.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,32.63993852117488,0.0,32.63993852117488,-0.05609796385785604,1.0010214879230261e-11,0.9503343389459598,1.0,-0.004294693192092307,135796.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4379828389999716,1
b0_alternating_blue_red_correlated_3s_50uA,overlapping_shared_input_association,0.0,alternating_blue_red,correlated,3.0,50.0,160,562.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,32.63993852117488,0.0,32.63993852117488,-0.05609796385785604,1.0010214879230261e-11,0.9503343389459598,1.0,-0.004294693192092307,135796.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4334497389999115,1
b2_alternating_blue_red_correlated_3s_50uA,overlapping_shared_input_association,2.0,alternating_blue_red,correlated,3.0,50.0,160,562.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,32.63993852117488,0.0,32.63993852117488,-0.05609796385785604,1.0010214879230261e-11,0.9503343389459598,1.0,-0.004294693192092307,135796.0,0.0,0.0,1.0,0.75,1.0,1.0,1.429184436000014,1
b2_static_shared_3s_50uA,overlapping_shared_input_association,2.0,static,shared,3.0,50.0,160,603.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,32.475387680225005,0.0,32.475387680225005,-0.059454553017282974,1.0010214879230261e-11,0.9515002681109246,1.0,-0.008382043643982137,168446.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4688241339999877,1
b2_epoch_pause_shared_3s_50uA,overlapping_shared_input_association,2.0,epoch_pause,shared,3.0,50.0,160,481.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,31.703439588289186,0.0,31.703439588289186,-0.05336817487074397,1.0010214879230261e-11,0.9527937366225211,1.0,-0.0044345055139463135,175364.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4424846639999487,1
b0_static_correlated_3s_50uA,overlapping_shared_input_association,0.0,static,correlated,3.0,50.0,160,527.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,30.87174058129355,0.0,30.87174058129355,-0.05204302278981099,1.0010214879230261e-11,0.9553943512571964,1.0,-0.005646995672707301,132232.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4452181170000813,1
b0_epoch_pause_correlated_3s_50uA,overlapping_shared_input_association,0.0,epoch_pause,correlated,3.0,50.0,160,417.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,25.27526219631341,0.0,25.27526219631341,-0.03504422767230686,1.0010214879230261e-11,0.9692722918342332,1.0,-0.0036512821462185876,107539.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4289612960000113,1
b2_epoch_pause_correlated_3s_50uA,overlapping_shared_input_association,2.0,epoch_pause,correlated,3.0,50.0,160,306.0,-0.1875,0.75,0.9375,80.0,4.0,4.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,99.89832907560572,99.89832907560572,21.0730479861251,0.0,21.0730479861251,-0.023306235365780026,1.0010214879230261e-11,0.9782126601532929,1.0,-0.0013289398112107673,83077.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4290725619999876,1
