task,seed,condition,score,criterion,distance_from_naive,distance_from_trained,edges_changed_fraction,mapping_count
multi_association_mapping,26,trained,0.9166666666666666,0.3,112.66456729256092,0.0,,4
multi_association_mapping,26,naive_replacement,-0.08333333333333333,0.3,0.0,112.66456729256092,,4
multi_association_mapping,26,zero_all,-0.03125,0.3,198.45015494801308,237.9465057363481,,4
multi_association_mapping,26,shuffle_magnitudes,0.16666666666666669,0.3,156.26668266195355,182.2896094438333,,4
multi_association_mapping,26,anti_training_delta,0.8333333333333334,0.3,120.65810906684456,44.4419593310184,,4
multi_association_mapping,26,random_matched_full_trace,0.9166666666666666,0.3,142.34789719434042,101.76368140284146,,4
multi_association_mapping,26,zero_task_path_union,0.9166666666666666,0.3,109.25350957339174,40.58347631901872,0.004183250434029812,4
multi_association_mapping,26,zero_all_task_inputs_outgoing,-0.08333333333333333,0.3,95.62139782896793,98.86098723803775,0.04489688764292512,4
multi_association_mapping,26,zero_all_task_targets_incoming,-0.03125,0.3,107.36233204256557,92.6237947342989,0.07684398210437655,4
multi_association_mapping,26,random_edge_count_matched_task_path_union,0.9166666666666666,0.3,113.17215448405135,15.186448727649598,0.004183250434029812,4
multi_association_mapping,26,random_distance_matched_task_path_union,0.9166666666666666,0.3,115.59789919216068,40.0105948571108,,4
multi_association_mapping,26,zero_path_input_1_correct,0.9166666666666666,0.3,112.05911174641133,19.228186996767487,0.001134493767316266,4
multi_association_mapping,26,zero_path_input_2_correct,0.9166666666666666,0.3,111.67701414655437,21.836228873594347,0.0012266909192056043,4
multi_association_mapping,26,zero_path_input_3_correct,0.9166666666666666,0.3,111.63852771419943,21.002016226491193,0.0009422861455808655,4
multi_association_mapping,26,zero_path_input_4_correct,0.9166666666666666,0.3,111.91104788842199,18.957578905437813,0.0008797796019270768,4
multi_association_mapping,1,trained,0.8333333333333334,0.3,110.81971393432866,0.0,,4
multi_association_mapping,1,naive_replacement,-0.08333333333333333,0.3,0.0,110.81971393432866,,4
multi_association_mapping,1,zero_all,0.0,0.3,197.84471483464532,236.04785413930634,,4
multi_association_mapping,1,shuffle_magnitudes,0.07291666666666667,0.3,154.84087280448534,180.14293275677053,,4
multi_association_mapping,1,anti_training_delta,0.75,0.3,118.59894337833163,44.281081615967594,,4
multi_association_mapping,1,random_matched_full_trace,0.8333333333333334,0.3,140.1899281306497,100.2082076326458,,4
multi_association_mapping,1,zero_task_path_union,0.8333333333333334,0.3,107.62406782834165,38.46562548907238,0.0036784928492849286,4
multi_association_mapping,1,zero_all_task_inputs_outgoing,0.0,0.3,94.84684316555368,93.52732938662562,0.03849916241624162,4
multi_association_mapping,1,zero_all_task_targets_incoming,0.0,0.3,106.29395056491835,90.77946479543711,0.07690925342534254,4
multi_association_mapping,1,random_edge_count_matched_task_path_union,0.8333333333333334,0.3,111.22935776902102,14.498160817016888,0.0036784928492849286,4
multi_association_mapping,1,random_distance_matched_task_path_union,0.8333333333333334,0.3,113.36885517044723,37.97721524565581,,4
multi_association_mapping,1,zero_path_input_1_correct,0.8333333333333334,0.3,110.01151707189977,19.811394275891452,0.0009829107910791079,4
multi_association_mapping,1,zero_path_input_2_correct,0.8333333333333334,0.3,109.90121178287,20.816150475914544,0.001089171417141714,4
multi_association_mapping,1,zero_path_input_3_correct,0.8333333333333334,0.3,110.05387516996142,18.553024565333217,0.0008516476647664766,4
multi_association_mapping,1,zero_path_input_4_correct,0.8333333333333334,0.3,110.15126547457004,17.595060669204155,0.0007547629762976297,4
multi_association_mapping,18,trained,0.9166666666666666,0.3,113.62479558818654,0.0,,4
multi_association_mapping,18,naive_replacement,-0.08333333333333333,0.3,0.0,113.62479558818654,,4
multi_association_mapping,18,zero_all,-0.03125,0.3,198.0177159334717,238.11729299739807,,4
multi_association_mapping,18,shuffle_magnitudes,0.010416666666666671,0.3,156.73126656192923,183.17221658784823,,4
multi_association_mapping,18,anti_training_delta,0.8333333333333334,0.3,121.43373384968581,44.54475000299912,,4
multi_association_mapping,18,random_matched_full_trace,0.9166666666666666,0.3,143.27250068856637,102.34795275442063,,4
multi_association_mapping,18,zero_task_path_union,0.9166666666666666,0.3,110.66616616513457,37.104157128722726,0.0035175337572292274,4
multi_association_mapping,18,zero_all_task_inputs_outgoing,-0.08333333333333333,0.3,98.22969189990931,92.82427349121951,0.039000714132797445,4
multi_association_mapping,18,zero_all_task_targets_incoming,-0.03125,0.3,108.87590271654143,91.2656417629879,0.07710446497077056,4
multi_association_mapping,18,random_edge_count_matched_task_path_union,0.9166666666666666,0.3,114.03759399121653,14.127728570913964,0.0035175337572292274,4
multi_association_mapping,18,random_distance_matched_task_path_union,0.9166666666666666,0.3,115.69064664628613,36.646333057704034,,4
multi_association_mapping,18,zero_path_input_1_correct,0.9166666666666666,0.3,112.94102046557263,17.912119538452767,0.0008516463339359969,4
multi_association_mapping,18,zero_path_input_2_correct,0.9166666666666666,0.3,112.85390134466988,19.068266500357396,0.0008954006410005985,4
multi_association_mapping,18,zero_path_input_3_correct,0.9166666666666666,0.3,112.78186237827049,19.961110635209096,0.0010516660233741758,4
multi_association_mapping,18,zero_path_input_4_correct,0.9166666666666666,0.3,112.99273081500505,17.14146215331161,0.0007188207589184561,4
multi_association_mapping,31,trained,0.9166666666666666,0.3,111.39218316677584,0.0,,4
multi_association_mapping,31,naive_replacement,-0.08333333333333333,0.3,0.0,111.39218316677584,,4
multi_association_mapping,31,zero_all,-0.07291666666666667,0.3,197.46630610878532,236.1094747705849,,4
multi_association_mapping,31,shuffle_magnitudes,-0.08333333333333333,0.3,154.87460590348115,180.73808780958873,,4
multi_association_mapping,31,anti_training_delta,0.9166666666666666,0.3,119.33471424347645,44.29868941595329,,4
multi_association_mapping,31,random_matched_full_trace,0.9166666666666666,0.3,140.8498422130966,100.63810677209949,,4
multi_association_mapping,31,zero_task_path_union,0.9166666666666666,0.3,107.84681309991213,40.05080218288986,0.003922316260579315,4
multi_association_mapping,31,zero_all_task_inputs_outgoing,-0.041666666666666664,0.3,94.81517187964845,94.97529435435445,0.04110149891862835,4
multi_association_mapping,31,zero_all_task_targets_incoming,-0.07291666666666667,0.3,105.80835936772333,90.19917432374608,0.07289726344213725,4
multi_association_mapping,31,random_edge_count_matched_task_path_union,0.9166666666666666,0.3,111.87251890188934,14.815612616586082,0.003922316260579315,4
multi_association_mapping,31,random_distance_matched_task_path_union,0.9166666666666666,0.3,114.26987696414449,39.48984102655871,,4
multi_association_mapping,31,zero_path_input_1_correct,0.9166666666666666,0.3,110.43567546030998,21.225076042426526,0.0011032491155254967,4
multi_association_mapping,31,zero_path_input_2_correct,0.9166666666666666,0.3,110.53121678562749,20.025111895573602,0.000992299133652536,4
multi_association_mapping,31,zero_path_input_3_correct,0.9166666666666666,0.3,110.68232828582798,18.069968568443297,0.0008391569051518295,4
multi_association_mapping,31,zero_path_input_4_correct,0.9166666666666666,0.3,110.41659483307252,20.640591851771468,0.000987611106249453,4
multi_association_mapping,3,trained,0.9166666666666666,0.3,112.46484673167345,0.0,,4
multi_association_mapping,3,naive_replacement,-0.08333333333333333,0.3,0.0,112.46484673167345,,4
