protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,xor_electrode_classification,-2.0,chirp,shared,3.0,50.0,160,3707.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,305.0203156993799,0.0,305.0203156993799,-2.0790149182942996,9.638734255190684e-12,0.2720846376585997,0.9999999999999998,0.08163705586121536,2222935.0,0.0,0.0,1.0,0.525,1.0,1.0,1.8715633589999925,1
b0_chirp_shared_3s_50uA,xor_electrode_classification,0.0,chirp,shared,3.0,50.0,160,2598.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,244.6296076321706,0.0,244.6296076321706,-1.5402275920401074,9.638734255190684e-12,0.35319600915502647,0.9999999999999998,0.05349850946919129,1453631.0,0.0,0.0,1.0,0.525,1.0,1.0,1.759106729999985,1
b-2_chirp_correlated_3s_50uA,xor_electrode_classification,-2.0,chirp,correlated,3.0,50.0,160,2242.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,212.12454594821676,0.0,212.12454594821676,-1.2602962222609584,9.638734255190684e-12,0.41093631372268064,0.9999999999999998,0.03573767156987166,1184690.0,0.0,0.0,1.0,0.525,1.0,1.0,1.7324199889999363,1
b2_chirp_shared_3s_50uA,xor_electrode_classification,2.0,chirp,shared,3.0,50.0,160,1744.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,164.4559814656479,0.0,164.4559814656479,-0.861728714642221,9.638734255190684e-12,0.5137854006805359,0.9999999999999998,0.023322066397946654,920361.0,0.0,0.0,1.0,0.525,1.0,1.0,1.810546474000148,1
b-2_epoch_pause_shared_3s_50uA,xor_electrode_classification,-2.0,epoch_pause,shared,3.0,50.0,160,1151.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,83.32232525832427,0.0,83.32232525832427,-0.2763903332864728,9.638734255190684e-12,0.7733016856785481,0.9999999999999998,0.007914249711000321,545257.0,0.0,0.0,1.0,0.525,1.0,1.0,1.7102389219999168,1
b2_chirp_correlated_3s_50uA,xor_electrode_classification,2.0,chirp,correlated,3.0,50.0,160,929.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,63.977907615160255,0.0,63.977907615160255,-0.1771828417627752,9.638734255190684e-12,0.8492207045412731,0.9999999999999998,-0.002742322650222305,369619.0,0.0,0.0,1.0,0.525,1.0,1.0,1.730658365999716,1
b-2_static_correlated_3s_50uA,xor_electrode_classification,-2.0,static,correlated,3.0,50.0,160,861.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,53.34430413201643,0.0,53.34430413201643,-0.12260955830896014,9.638734255190684e-12,0.8873532535691823,0.9999999999999998,0.00205932088049632,283773.0,0.0,0.0,1.0,0.525,1.0,1.0,1.707759028000055,1
b2_epoch_pause_correlated_3s_50uA,xor_electrode_classification,2.0,epoch_pause,correlated,3.0,50.0,160,239.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.525,0.6,-0.07499999999999996,0.07499999999999996,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,15.892348917589699,0.0,15.892348917589699,-0.00993385401752711,9.638734255190684e-12,0.9882849543199765,0.9999999999999998,0.0017491189329701337,54145.0,0.0,0.0,1.0,0.525,1.0,1.0,1.7652422900000602,1
b-2_static_shared_3s_50uA,xor_electrode_classification,-2.0,static,shared,3.0,50.0,160,1483.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.575,0.6,-0.025000000000000022,0.025000000000000022,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,105.96157359418585,0.0,105.96157359418585,-0.41897644406057144,9.638734255190684e-12,0.6884660014321639,0.9999999999999998,0.014812931713029429,703183.0,0.0,0.0,1.0,0.575,1.0,1.0,1.6915769130000626,1
b0_static_shared_3s_50uA,xor_electrode_classification,0.0,static,shared,3.0,50.0,160,1096.0,-0.2,0.6,0.8,80.0,9.0,9.0,1.0,0.575,0.6,-0.025000000000000022,0.025000000000000022,0.25,1.0,0.0,0.0,-0.2,-0.8,-0.8,103.74836481641427,103.74836481641427,71.54106323233273,0.0,71.54106323233273,-0.21246115448293867,9.638734255190684e-12,0.8196469417459753,0.9999999999999998,0.002717736272241223,454094.0,0.0,0.0,1.0,0.575,1.0,1.0,1.6409615539998867,1
