protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,multi_association_mapping,-2.0,chirp,shared,3.0,50.0,160,3681.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,307.2901750754075,0.0,307.2901750754075,-1.8066121169414209,8.670508755415085e-12,0.2868180301536043,1.0,0.11087359940612104,2247481.0,0.0,0.0,1.0,0.65625,1.0,1.0,4.233591487000012,1
b0_chirp_shared_3s_50uA,multi_association_mapping,0.0,chirp,shared,3.0,50.0,160,2545.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,248.17781123944926,0.0,248.17781123944926,-1.3478396969541322,8.670508755415085e-12,0.37936789409900745,1.0,0.05900374866991043,1468927.0,0.0,0.0,1.0,0.65625,1.0,1.0,4.428203803000088,1
b-2_chirp_correlated_3s_50uA,multi_association_mapping,-2.0,chirp,correlated,3.0,50.0,160,2146.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,212.62687322365502,0.0,212.62687322365502,-1.0874573738867461,8.670508755415085e-12,0.45262675505476346,1.0,0.020658646514497978,1152193.0,0.0,0.0,1.0,0.65625,1.0,1.0,3.9580643019999115,1
b2_chirp_shared_3s_50uA,multi_association_mapping,2.0,chirp,shared,3.0,50.0,160,1915.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.65625,0.8854166666666666,-0.22916666666666663,0.22916666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,177.94053157790233,0.0,177.94053157790233,-0.8331716143463663,8.670508755415085e-12,0.5280254697804019,1.0,0.009909578900625786,1011026.0,0.0,0.0,1.0,0.65625,1.0,1.0,3.930434417000015,1
b-2_static_shared_3s_50uA,multi_association_mapping,-2.0,static,shared,3.0,50.0,160,1430.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.6770833333333333,0.8854166666666666,-0.20833333333333337,0.20833333333333337,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,107.12049611095134,0.0,107.12049611095134,-0.36760164777952387,8.670508755415085e-12,0.7277215086740741,1.0,-0.0038428649463873956,670653.0,0.0,0.0,1.0,0.6770833333333333,1.0,1.0,3.8527944319998824,1
b-2_epoch_pause_shared_3s_50uA,multi_association_mapping,-2.0,epoch_pause,shared,3.0,50.0,160,1078.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.7291666666666667,0.8854166666666666,-0.1562499999999999,0.1562499999999999,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,78.3620999030948,0.0,78.3620999030948,-0.21858092234653737,8.670508755415085e-12,0.826451808889709,1.0,-0.01165109381847671,474103.0,0.0,0.0,1.0,0.7291666666666667,1.0,1.0,3.8659905339998204,1
b2_chirp_correlated_3s_50uA,multi_association_mapping,2.0,chirp,correlated,3.0,50.0,160,953.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.7291666666666667,0.8854166666666666,-0.1562499999999999,0.1562499999999999,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,72.75390935409426,0.0,72.75390935409426,-0.19280458849419713,8.670508755415085e-12,0.8455540334104373,1.0,-0.012428808986594797,385813.0,0.0,0.0,1.0,0.7291666666666667,1.0,1.0,3.745861273999708,1
b0_chirp_correlated_3s_50uA,multi_association_mapping,0.0,chirp,correlated,3.0,50.0,160,1398.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.7395833333333333,0.8854166666666666,-0.14583333333333337,0.14583333333333337,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,112.49058770316046,0.0,112.49058770316046,-0.4028563724564389,8.670508755415085e-12,0.7121290240138266,1.0,-0.008349042531758635,626836.0,0.0,0.0,1.0,0.7395833333333333,1.0,1.0,3.736175002999971,1
b0_gated_burst_shared_3s_50uA,multi_association_mapping,0.0,gated_burst,shared,3.0,50.0,160,1026.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.75,0.8854166666666666,-0.13541666666666663,0.13541666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,151.2126439925854,0.0,151.2126439925854,-0.6484632878000598,8.670508755415085e-12,0.5966716984253018,1.0,0.0007627776080504285,656148.0,0.0,0.0,1.0,0.75,1.0,1.0,3.690483100999927,1
b-2_gated_burst_shared_3s_50uA,multi_association_mapping,-2.0,gated_burst,shared,3.0,50.0,160,1022.0,-0.08333333333333333,0.875,0.9583333333333334,80.0,12.0,12.0,1.0,0.75,0.8854166666666666,-0.13541666666666663,0.13541666666666663,0.3,1.0,0.0,0.0,-0.08333333333333333,-0.9583333333333334,-0.96875,115.33354212139565,115.33354212139565,147.8389513341426,0.0,147.8389513341426,-0.6227151158694948,8.670508755415085e-12,0.6039688053594383,1.0,0.004952537439497492,660007.0,0.0,0.0,1.0,0.75,1.0,1.0,3.869209897000019,1
