probe,condition,control_mode,protocol_id,seed,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,initial_trials,initial_response_probability,initial_reached_criterion,weight_erasure,path_erasure,residual_trace_correlation,post_behavior,trained_delta_norm,post_delta_norm,post_minus_trained_norm,baseline_weight_norm,reset_window_neuron_spikes,post_readout_neuron_spikes,homeostasis_rate,homeostasis_interval_ms,consolidation_s,consolidation_spikes,consolidation_weight_change_norm
stronger_protocols,expanded_protocol_family,reset,static_3s_10uA,4,0.0,static,shared,3.0,10.0,160,896,48,0.875,True,-1.209826170443927,-1.2099253206151355,0.9999820714771889,0.375,76.75862005574685,169.6232074085613,92.86530212635667,197.98112228231966,3527,1826,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,no_reset,static_3s_10uA,4,0.0,static,shared,3.0,10.0,160,0,48,0.875,True,-1.210006800945031,-1.21011318946463,0.9999828555476095,0.375,76.75862005574685,169.63707235656622,92.87913576941123,197.98112228231966,3504,1826,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,reset,static_3s_20uA_threshold_probe,4,0.0,static,shared,3.0,20.0,160,896,48,0.875,True,-1.3400960009086482,-1.8813991180025411,0.5513088487847094,0.375,76.75862005574685,179.62253983005965,128.76921748691356,197.98112228231966,443071,1826,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,no_reset,static_3s_20uA_threshold_probe,4,0.0,static,shared,3.0,20.0,160,0,48,0.875,True,-1.210006800945031,-1.21011318946463,0.9999828555476095,0.375,76.75862005574685,169.63707235656622,92.87913576941123,197.98112228231966,3504,1826,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,reset,chirp_10s_10uA,4,0.0,chirp,shared,10.0,10.0,160,10418,48,0.875,True,-1.1740564587598619,-1.4733878916606842,0.23567229955254965,0.375,76.75862005574685,166.87757369986477,144.74512734550328,197.98112228231966,980139,1758,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,no_reset,chirp_10s_10uA,4,0.0,chirp,shared,10.0,10.0,160,0,48,0.875,True,-4.488441817847288,-4.80170851048331,0.8923292765787183,0.375,76.75862005574685,421.285220199701,347.28631048306806,197.98112228231966,12029,1757,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,reset,gated_burst_10s_10uA,4,1.0,gated_burst,correlated,10.0,10.0,160,3363,48,0.875,True,-0.5683689043453917,-1.3055676113680872,0.6498931997641942,0.375,76.75862005574685,120.38583283746426,69.14007863923435,197.98112228231966,283589,1757,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,no_reset,gated_burst_10s_10uA,4,1.0,gated_burst,correlated,10.0,10.0,160,0,48,0.875,True,-4.488441817847288,-4.80170851048331,0.8923292765787183,0.375,76.75862005574685,421.285220199701,347.28631048306806,197.98112228231966,12029,1757,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,reset,gated_burst_30s_10uA,4,1.0,gated_burst,correlated,30.0,10.0,160,7114,48,0.875,True,-2.310636733483708,-3.2740982927613356,0.4046338769483828,0.5,76.75862005574685,254.11990717138542,208.15182398894447,197.98112228231966,818444,1851,0.012,100.0,0.0,0,0.0
stronger_protocols,expanded_protocol_family,no_reset,gated_burst_30s_10uA,4,1.0,gated_burst,correlated,30.0,10.0,160,0,48,0.875,True,-5.561639647295607,-6.043868910156665,0.6370015603284604,0.5,76.75862005574685,503.6624046360499,435.15951112703675,197.98112228231966,35775,1851,0.012,100.0,0.0,0,0.0
