protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,overlapping_shared_input_association,-2.0,chirp,shared,3.0,50.0,160,3868.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,318.537745019153,0.0,318.537745019153,-2.4753840358849053,1.051636555615687e-11,0.24136717766113994,0.9999999999999999,0.07161808127466271,2426029.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.7545639190000202,1
b0_chirp_shared_3s_50uA,overlapping_shared_input_association,0.0,chirp,shared,3.0,50.0,160,2763.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,266.63425863967274,0.0,266.63425863967274,-1.962503552866906,1.051636555615687e-11,0.3029036545834335,0.9999999999999999,0.04305016443165677,1608955.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.5374100139999882,1
b2_chirp_shared_3s_50uA,overlapping_shared_input_association,2.0,chirp,shared,3.0,50.0,160,1762.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,166.72744682937474,0.0,166.72744682937474,-1.0173419821718683,1.051636555615687e-11,0.4850548475724691,0.9999999999999999,0.002309435768012238,913593.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.538005544999919,1
b-2_epoch_pause_shared_3s_50uA,overlapping_shared_input_association,-2.0,epoch_pause,shared,3.0,50.0,160,1246.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.65625,0.75,-0.09375,0.09375,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,99.29604534314122,0.0,99.29604534314122,-0.4452413335546681,1.051636555615687e-11,0.6861216784663913,0.9999999999999999,0.0008492235557576953,618529.0,0.0,0.0,1.0,0.65625,1.0,1.0,1.5550804249999999,1
b-2_chirp_correlated_3s_50uA,overlapping_shared_input_association,-2.0,chirp,correlated,3.0,50.0,160,2220.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.6875,0.75,-0.0625,0.0625,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,220.7425729892172,0.0,220.7425729892172,-1.5179720990195484,1.051636555615687e-11,0.3720035618786746,0.9999999999999999,0.024372911002005455,1180520.0,0.0,0.0,1.0,0.6875,1.0,1.0,1.5414101679999703,1
b0_chirp_correlated_3s_50uA,overlapping_shared_input_association,0.0,chirp,correlated,3.0,50.0,160,1448.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.6875,0.75,-0.0625,0.0625,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,110.6145593959795,0.0,110.6145593959795,-0.5360692631634194,1.051636555615687e-11,0.6469704427197573,0.9999999999999999,-0.0031654757910976558,649735.0,0.0,0.0,1.0,0.6875,1.0,1.0,1.472818926000059,1
b-2_chirp_shared_3s_10uA,overlapping_shared_input_association,-2.0,chirp,shared,3.0,10.0,160,3868.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.71875,0.75,-0.03125,0.03125,0.25,1.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,14.221864893302145,0.0,14.221864893302145,-0.012751149633711156,1.051636555615687e-11,0.9889354036657588,0.9999999999999999,-0.0016480276079989052,39552.0,0.0,0.0,1.0,0.71875,1.0,1.0,1.4616873000000226,1
b0_gated_burst_shared_3s_50uA,overlapping_shared_input_association,0.0,gated_burst,shared,3.0,50.0,160,1017.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,141.75899048576778,0.0,141.75899048576778,-0.7989168750585898,1.051636555615687e-11,0.5519654995858932,0.9999999999999999,-0.006827213810129522,641749.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4776791710000907,1
b-2_gated_burst_shared_3s_50uA,overlapping_shared_input_association,-2.0,gated_burst,shared,3.0,50.0,160,1036.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,141.16237487698973,0.0,141.16237487698973,-0.7936216741899795,1.051636555615687e-11,0.5533320489913178,0.9999999999999999,-0.006649453529573455,649267.0,0.0,0.0,1.0,0.75,1.0,1.0,1.4289874130000157,1
b2_gated_burst_shared_3s_50uA,overlapping_shared_input_association,2.0,gated_burst,shared,3.0,50.0,160,1059.0,-0.25,0.75,1.0,80.0,6.0,6.0,1.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,-1.0,-1.0,95.09000208150637,95.09000208150637,130.69594973200395,0.0,130.69594973200395,-0.7075502776641567,1.051636555615687e-11,0.5879256120722509,0.9999999999999999,-0.013314853695765272,622466.0,0.0,0.0,1.0,0.75,1.0,1.0,1.5040755640000043,1
