protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates
b-2_chirp_shared_3s_50uA,overlapping_shared_target_association,-2.0,chirp,shared,3.0,50.0,160,3743.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.5833333333333333,1.0,-0.41666666666666674,0.41666666666666674,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,315.1646655154946,0.0,315.1646655154946,-3.249267567812355,1.3144707544654466e-11,0.20249327577725854,1.0,0.05304542248122921,2221885.0,0.0,0.0,1.0,0.5833333333333333,1.0,1.0,1.3211251660000016,1
b0_chirp_shared_3s_50uA,overlapping_shared_target_association,0.0,chirp,shared,3.0,50.0,160,2706.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.5833333333333333,1.0,-0.41666666666666674,0.41666666666666674,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,263.79515243995826,0.0,263.79515243995826,-2.601800955629895,1.3144707544654466e-11,0.2546355329470137,1.0,0.0253317100539795,1552250.0,0.0,0.0,1.0,0.5833333333333333,1.0,1.0,1.321622108999918,1
b-2_chirp_correlated_3s_50uA,overlapping_shared_target_association,-2.0,chirp,correlated,3.0,50.0,160,2185.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.5833333333333333,1.0,-0.41666666666666674,0.41666666666666674,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,215.1573336021695,0.0,215.1573336021695,-1.9988710654040092,1.3144707544654466e-11,0.3205167044552053,1.0,0.002690203974368307,1140459.0,0.0,0.0,1.0,0.5833333333333333,1.0,1.0,1.2657504489999951,1
b2_chirp_shared_3s_50uA,overlapping_shared_target_association,2.0,chirp,shared,3.0,50.0,160,1810.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.875,1.0,-0.125,0.125,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,167.925189904241,0.0,167.925189904241,-1.4239599419601627,1.3144707544654466e-11,0.4044580257363184,1.0,-0.0016421042785970009,905329.0,0.0,0.0,1.0,0.875,1.0,1.0,1.1793305029999601,1
b2_chirp_correlated_3s_50uA,overlapping_shared_target_association,2.0,chirp,correlated,3.0,50.0,160,1096.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.875,1.0,-0.125,0.125,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,75.43755330437652,0.0,75.43755330437652,-0.4112902881339089,1.3144707544654466e-11,0.7084031108582662,1.0,-0.0042300332473081586,460923.0,0.0,0.0,1.0,0.875,1.0,1.0,1.21571494300008,1
b0_chirp_correlated_3s_50uA,overlapping_shared_target_association,0.0,chirp,correlated,3.0,50.0,160,1515.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,121.91319123513867,0.0,121.91319123513867,-0.8909812202466751,1.3144707544654466e-11,0.5248650686738665,1.0,-0.003879886391783459,699482.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.218582706999996,1
b-2_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,-2.0,alternating_blue_red,shared,3.0,50.0,160,1118.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,67.2750673105138,0.0,67.2750673105138,-0.3407125905956514,1.3144707544654466e-11,0.7499308847681522,1.0,-0.0077518490153801484,460736.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.1991609449999885,1
b0_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,0.0,alternating_blue_red,shared,3.0,50.0,160,1118.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,67.2750673105138,0.0,67.2750673105138,-0.3407125905956514,1.3144707544654466e-11,0.7499308847681522,1.0,-0.0077518490153801484,460736.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.1733274810000012,1
b2_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,2.0,alternating_blue_red,shared,3.0,50.0,160,1118.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333337,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,67.2750673105138,0.0,67.2750673105138,-0.3407125905956514,1.3144707544654466e-11,0.7499308847681522,1.0,-0.0077518490153801484,460736.0,0.0,0.0,1.0,0.9166666666666666,1.0,1.0,1.1732063760000528,1
b-2_static_shared_3s_50uA,overlapping_shared_target_association,-2.0,static,shared,3.0,50.0,160,1567.0,0.0,1.0,1.0,80.0,19.0,19.0,1.0,0.9583333333333334,1.0,-0.04166666666666663,0.04166666666666663,0.35,1.0,0.0,0.0,0.0,-1.0,-1.0,76.07622336829776,76.07622336829776,100.54214205365172,0.0,100.54214205365172,-0.6562107826901493,1.3144707544654466e-11,0.5983025111431798,1.0,0.0017928184127105277,713207.0,0.0,0.0,1.0,0.9583333333333334,1.0,1.0,1.2182753889999844,1
